Semester,Gender,Term_Credit_Hours,Term_GPA,Total_Credit_Hours_Earned,Change_in_GPA,Occupancy,Day_of_Week,Course_Level,Expected_Graduation_Yr,Underclassman,Total_Visits,Major_Indicated,MATH,STAT,Exams_Approaching,Afternoon,Evening
Fall,MALE,15,3,129,-0.168,24,Tue,Advanced,2018,0,3,0,0,0,0,1,0
Fall,MALE,13,3.307,150,0.507,25,Tue,Advanced,2018,0,2,0,0,0,0,1,0
Fall,MALE,14,2.615,131,0.138,26,Tue,Introductory,2019,0,32,1,1,0,0,1,0
Fall,MALE,17,2.882,126,0.032,27,Tue,Introductory,2020,0,23,1,1,0,0,1,0
Fall,FEMALE,16,3.625,125,-0.029,28,Tue,Introductory,2020,0,4,1,1,0,0,1,0
Fall,MALE,16,3.769,107,0.15,28,Tue,Introductory,2021,0,45,1,1,0,0,1,0
Fall,MALE,16,3.25,122,0.406,29,Tue,Introductory,2020,0,24,1,1,0,0,1,0
Fall,MALE,16,3.076,123,-0.041,30,Tue,Introductory,2020,0,33,1,1,0,0,1,0
Fall,MALE,12,3.333,203,-0.403,28,Tue,Advanced,2017,0,30,0,0,0,0,1,0
Fall,FEMALE,18,3.187,141,-0.037,27,Tue,Intermediate,2020,0,28,1,0,0,0,1,0
Fall,MALE,18,4,143,0.278,27,Tue,Introductory,2018,0,65,0,1,0,0,1,0
Fall,MALE,16,3.437,123,0.104,28,Tue,Introductory,2020,0,14,1,1,0,0,1,0
Fall,MALE,16,3.812,122,0.211,21,Tue,Introductory,2020,0,6,1,1,0,0,1,0
Fall,MALE,15,2.25,129,-0.789,22,Tue,Introductory,2020,0,51,1,1,0,0,1,0
Fall,FEMALE,12,3.333,151,-0.462,22,Tue,Intermediate,2017,0,27,0,0,0,0,1,0
Fall,FEMALE,13,2.769,125,-0.695,23,Tue,Introductory,2020,0,3,1,0,0,0,1,0
Fall,MALE,16,2.687,138,-0.335,24,Tue,Introductory,2018,0,61,0,1,0,0,1,0
Fall,FEMALE,16,4,142,0.025,23,Tue,Introductory,2020,0,11,1,0,0,0,0,1
Fall,MALE,16,2.312,46,-0.423,23,Tue,Introductory,2017,1,19,0,0,0,0,0,1
Fall,FEMALE,22,4,152,0.75,23,Tue,Introductory,2021,0,2,1,0,0,0,0,1
Fall,MALE,17,3.529,145,-0.232,21,Tue,Introductory,2020,0,12,1,1,0,0,0,1
Fall,FEMALE,16,3.562,122,-0.009,16,Tue,Introductory,2020,0,1,1,0,0,0,0,1
Fall,FEMALE,16,3.625,126,0.178,15,Tue,Introductory,2020,0,7,1,0,0,0,0,1
Fall,MALE,16,3.076,123,-0.041,16,Tue,Introductory,2020,0,33,1,1,0,0,0,1
Fall,MALE,16,3.769,107,0.15,17,Tue,Introductory,2021,0,45,1,1,0,0,0,1
Fall,MALE,12,3.333,203,-0.403,17,Tue,Introductory,2017,0,30,0,0,0,0,0,1
Fall,MALE,17,4,31,0,18,Tue,Introductory,2017,1,41,0,1,0,0,0,1
Fall,FEMALE,17,3,130,-0.336,17,Tue,Introductory,2018,0,26,0,1,0,0,0,1
Fall,MALE,16,2.375,145,0.015,18,Tue,Advanced,2018,0,3,0,0,0,0,0,1
Fall,FEMALE,16,2.375,35,0.586,19,Tue,Introductory,2017,1,1,0,0,0,0,0,1
Fall,MALE,16,3.437,123,0.446,15,Tue,Intermediate,2019,0,36,1,0,0,0,0,1
Fall,FEMALE,12,2.5,129,-0.5,15,Tue,Intermediate,2021,0,1,1,0,0,0,0,1
Fall,FEMALE,15,2.8,133.5,0.026,16,Tue,Intermediate,2019,0,2,1,0,0,0,0,1
Fall,MALE,12,0.75,129,-1.286,17,Tue,Advanced,2018,0,5,0,0,0,0,0,1
Fall,FEMALE,15,3.666,151,0.166,18,Tue,Intermediate,2021,0,27,1,0,0,0,0,1
Fall,FEMALE,12,3,130,-0.15,18,Tue,Intermediate,2018,0,19,0,0,0,0,0,1
Fall,FEMALE,14,2.571,95,0.622,19,Tue,Introductory,2020,0,7,1,1,0,0,0,1
Fall,FEMALE,18,3.25,126,-0.147,18,Tue,Intermediate,2020,0,1,1,0,0,0,0,1
Fall,FEMALE,14,4,176,0.375,19,Tue,Introductory,2020,0,30,1,1,0,0,0,1
Fall,FEMALE,14,3.285,122,-0.201,18,Tue,Advanced,2017,0,20,0,0,0,0,0,1
Fall,FEMALE,16,4,142,0.025,19,Tue,Introductory,2020,0,11,1,0,0,0,0,1
Fall,FEMALE,12,3,130,-0.15,19,Tue,Intermediate,2018,0,19,0,0,0,0,0,1
Fall,FEMALE,16,1.6,40,-0.536,20,Tue,Introductory,2018,1,16,0,0,0,0,0,1
Fall,FEMALE,17,3.764,132,-0.096,19,Tue,Advanced,2018,0,7,0,0,0,0,0,1
Fall,FEMALE,14,2.928,151,-0.394,19,Tue,Advanced,2018,0,8,0,0,0,0,0,1
Fall,FEMALE,19,2.842,125,-0.096,20,Tue,Introductory,2020,0,2,1,0,0,0,0,1
Fall,MALE,16,3.812,126,0.097,20,Tue,Advanced,2018,0,8,0,0,0,0,0,1
Fall,MALE,17,2.882,147,-0.36,20,Tue,Advanced,2017,0,4,0,0,0,0,0,1
Fall,MALE,18,4,143,0.278,21,Tue,Introductory,2018,0,65,0,1,0,0,0,1
Fall,MALE,13,3.083,167,-0.125,16,Tue,Introductory,2018,0,7,0,1,0,0,0,1
Fall,FEMALE,20,3.647,174,-0.212,17,Tue,Advanced,2018,0,9,0,0,0,0,0,1
Fall,FEMALE,14,3.428,39,0.298,16,Tue,Introductory,2017,1,3,0,1,0,0,0,1
Fall,MALE,14,2.615,131,0.138,16,Tue,Introductory,2019,0,32,1,1,0,0,0,1
Fall,MALE,16,2.875,0,-0.442,16,Tue,Introductory,2018,0,49,1,1,0,0,0,1
Fall,FEMALE,18,3.166,160,-0.079,15,Tue,Intermediate,2018,0,5,0,0,0,0,0,1
Fall,FEMALE,16,1.6,40,-0.536,11,Tue,Introductory,2018,1,16,0,0,0,0,0,1
Fall,MALE,12,3.5,173,0.196,1,Wed,Introductory,2018,0,29,0,1,0,0,0,0
Fall,FEMALE,14,4,176,0.375,2,Wed,Introductory,2020,0,30,1,1,0,0,0,0
Fall,FEMALE,16,4,142,0.025,3,Wed,Introductory,2020,0,11,1,1,0,0,0,0
Fall,FEMALE,16,4,129,0.032,4,Wed,Introductory,2020,0,2,1,1,0,0,0,0
Fall,MALE,18,3.666,159,-0.07,5,Wed,Introductory,2019,0,70,1,1,0,0,0,0
Fall,FEMALE,12,4,140.02,1,6,Wed,Graduate,2020,0,5,1,1,0,0,0,0
Fall,MALE,15,3.4,128,-0.042,2,Wed,Advanced,2017,0,17,0,0,0,0,0,0
Fall,MALE,17,3.647,123,0.36,3,Wed,Introductory,2019,0,13,1,1,0,0,0,0
Fall,FEMALE,14,1.875,26,-0.041,4,Wed,Graduate,2018,1,4,1,1,0,0,0,0
Fall,MALE,12,2.25,136,-0.47,5,Wed,Introductory,2020,0,44,1,1,0,0,0,0
Fall,FEMALE,16,2.875,123,0.217,6,Wed,Introductory,2020,0,25,1,1,0,0,0,0
Fall,MALE,13,2.076,133,-0.963,7,Wed,Introductory,2020,0,67,1,0,0,0,0,0
Fall,FEMALE,13,3.75,142,1.35,8,Wed,Introductory,2018,0,59,0,1,0,0,0,0
Fall,FEMALE,17,4,142,0.189,6,Wed,Introductory,2018,0,12,1,1,0,0,0,0
Fall,MALE,16,3.625,125,0.158,7,Wed,Introductory,2018,0,25,0,1,0,0,0,0
Fall,MALE,13,2.076,133,-0.963,7,Wed,Introductory,2020,0,67,1,0,0,0,1,0
Fall,MALE,17,4,31,0,8,Wed,Introductory,2017,1,41,0,1,0,0,1,0
Fall,MALE,13,1.461,29,-0.231,8,Wed,Intermediate,2017,1,1,0,0,0,0,1,0
Fall,MALE,9,2,145,-0.202,9,Wed,Intermediate,2017,0,1,0,0,0,0,1,0
Fall,FEMALE,17,3.058,128,-0.175,9,Wed,Introductory,2021,0,18,1,1,0,0,1,0
Fall,MALE,18,3.833,138,0.659,10,Wed,Introductory,2018,0,16,0,1,0,0,1,0
Fall,FEMALE,20,3.647,82,-0.033,11,Wed,Introductory,2017,0,11,0,0,0,0,1,0
Fall,FEMALE,16,3.25,47,0.114,12,Wed,Introductory,2017,1,10,0,0,0,0,1,0
Fall,MALE,13,3.769,128,0.181,13,Wed,Introductory,2020,0,64,1,1,0,0,1,0
Fall,FEMALE,14,1.666,124,-0.324,14,Wed,Introductory,2018,0,1,0,0,0,0,1,0
Fall,FEMALE,12,0.666,28,-1.209,15,Wed,Introductory,2017,1,3,0,0,0,0,1,0
Fall,MALE,16,3.833,136,0.24,15,Wed,Intermediate,2019,0,9,1,0,0,0,1,0
Fall,FEMALE,19,3.4,145,-0.189,13,Wed,Introductory,2020,0,9,1,1,0,0,1,0
Fall,MALE,15,2.6,140,-0.295,14,Wed,Intermediate,2018,0,10,0,0,0,0,1,0
Fall,FEMALE,17,4,150,0,15,Wed,Introductory,2018,0,37,0,1,0,0,1,0
Fall,FEMALE,19,3.437,122,-0.183,14,Wed,Introductory,2020,0,7,1,0,0,0,1,0
Fall,MALE,12,4,134,0.782,15,Wed,Advanced,2017,0,11,0,0,0,0,1,0
Fall,FEMALE,16,2.875,134,-0.303,16,Wed,Introductory,2018,0,23,0,1,0,0,1,0
Fall,MALE,3,0,136,-3.186,17,Wed,Introductory,2018,0,35,0,1,0,0,1,0
Fall,MALE,16,3.692,122,0.362,18,Wed,Introductory,2020,0,19,1,1,0,0,1,0
Fall,MALE,17,2.882,126,0.032,19,Wed,Introductory,2020,0,23,1,1,0,0,1,0
Fall,MALE,18,3.166,139,-0.106,19,Wed,Advanced,2017,0,6,0,0,0,0,1,0
Fall,MALE,15,4,124,0.12,16,Wed,Introductory,2020,0,1,1,1,0,0,1,0
Fall,FEMALE,15,4,126,0.036,17,Wed,Intermediate,2018,0,7,0,0,0,0,1,0
Fall,FEMALE,16,3.562,135,0.371,18,Wed,Introductory,2018,0,9,0,0,0,0,1,0
Fall,FEMALE,16,2.23,121,-0.092,19,Wed,Introductory,2020,0,4,1,0,0,0,1,0
Fall,MALE,14,0,8,-1.437,19,Wed,Introductory,2017,1,26,0,1,0,0,1,0
Fall,FEMALE,16,3.25,127,0.009,20,Wed,Advanced,2017,0,8,0,0,0,0,1,0
Fall,FEMALE,17,2.8,162,0.234,21,Wed,Intermediate,2018,0,6,1,0,0,0,1,0
Fall,FEMALE,18,2.933,144,-0.24,20,Wed,Introductory,2018,0,15,0,0,0,0,1,0
Fall,FEMALE,15,3.8,138,0.211,21,Wed,Introductory,2020,0,1,1,0,0,0,1,0
Fall,MALE,15,3.8,31,1.05,22,Wed,Advanced,2017,0,1,0,0,0,0,1,0
Fall,FEMALE,18,4,132,0.159,21,Wed,Intermediate,2018,0,18,0,0,0,0,1,0
Fall,MALE,11,3.307,135,-0.072,22,Wed,Introductory,2017,0,1,0,1,0,0,1,0
Fall,FEMALE,13,3.076,125,0.176,23,Wed,Intermediate,2018,0,2,0,0,1,0,1,0
Fall,MALE,16,3.437,123,0.446,24,Wed,Introductory,2019,0,36,1,1,0,0,1,0
Fall,FEMALE,13,3.75,142,1.35,25,Wed,Introductory,2018,0,59,0,1,0,0,1,0
Fall,MALE,13,3.769,128,0.181,22,Wed,Introductory,2020,0,64,1,0,0,0,1,0
Fall,FEMALE,16,3.4,123,-0.059,23,Wed,Intermediate,2018,0,5,0,0,0,0,1,0
Fall,MALE,9,1,160,-1.719,24,Wed,Introductory,2020,0,5,1,1,0,0,1,0
Fall,MALE,12,2.666,133,0.03,25,Wed,Introductory,2018,0,16,0,1,0,0,1,0
Fall,FEMALE,17,4,124,0.463,26,Wed,Introductory,2020,0,1,1,0,0,0,1,0
Fall,MALE,16,2.714,132,0.033,26,Wed,Introductory,2019,0,44,1,1,0,0,1,0
Fall,FEMALE,9,2.666,25,-0.106,26,Wed,Intermediate,2017,1,6,0,0,0,0,1,0
Fall,MALE,16,3.625,122,-0.069,27,Wed,Introductory,2018,0,6,0,1,0,0,1,0
Fall,MALE,17,2.812,136,0.182,27,Wed,Introductory,2019,0,24,1,1,0,0,1,0
Fall,FEMALE,18,2.933,144,-0.24,27,Wed,Intermediate,2018,0,15,0,0,0,0,1,0
Fall,MALE,17,4,31,0,28,Wed,Introductory,2017,1,41,0,1,0,0,1,0
Fall,MALE,14,2.615,131,0.138,28,Wed,Introductory,2019,0,32,1,1,0,0,1,0
Fall,MALE,16,3.625,130,0.005,29,Wed,Advanced,2018,0,1,0,0,0,0,1,0
Fall,FEMALE,12,2.5,24,-0.125,25,Wed,Intermediate,2017,1,11,0,0,0,0,1,0
Fall,FEMALE,15,3.2,202.1,-0.386,24,Wed,Intermediate,2017,0,2,0,0,0,0,1,0
Fall,FEMALE,12,4,127,0.092,23,Wed,Intermediate,2018,0,1,0,0,0,0,1,0
Fall,FEMALE,15,3.6,129,0.15,24,Wed,Introductory,2018,0,20,0,1,0,0,1,0
Fall,MALE,18,3.833,138,0.659,23,Wed,Introductory,2018,0,16,0,1,0,0,1,0
Fall,FEMALE,16,3.25,131,-0.044,22,Wed,Introductory,2020,0,5,1,1,0,0,1,0
Fall,MALE,13,2.769,139,0.196,22,Wed,Intermediate,2018,0,4,0,0,1,0,1,0
Fall,FEMALE,16,2.615,125,-0.393,22,Wed,Introductory,2020,0,44,1,0,0,0,1,0
Fall,FEMALE,15,2.666,134,0.192,17,Wed,Introductory,2020,0,5,1,1,0,0,1,0
Fall,FEMALE,15,3.8,122,0.093,18,Wed,Introductory,2019,0,6,1,1,0,0,1,0
Fall,MALE,19,3.625,126,0.131,18,Wed,Introductory,2018,0,42,0,1,0,0,1,0
Fall,FEMALE,17,3,130,-0.336,19,Wed,Introductory,2018,0,26,0,1,0,0,1,0
Fall,FEMALE,16,2.5,137,-0.373,19,Wed,Introductory,2018,0,13,0,1,0,0,1,0
Fall,FEMALE,22,1.857,125,-0.749,20,Wed,Introductory,2021,0,24,1,0,0,0,1,0
Fall,MALE,15,3.666,123,0.096,19,Wed,Introductory,2020,0,60,1,0,0,0,1,0
Fall,FEMALE,19,3.769,125,-0.006,20,Wed,Introductory,2018,0,40,0,0,0,0,1,0
Fall,MALE,14,3.2,131,0.245,20,Wed,Advanced,2018,0,48,0,0,0,0,1,0
Fall,MALE,13,2.153,126,-0.463,21,Wed,Intermediate,2018,0,5,0,0,1,0,1,0
Fall,FEMALE,18,3.764,127,0.322,22,Wed,Introductory,2020,0,1,1,0,0,0,1,0
Fall,MALE,17,3.529,145,-0.232,22,Wed,Introductory,2020,0,12,1,1,0,0,1,0
Fall,MALE,16,3.812,122,0.211,21,Wed,Introductory,2020,0,6,1,1,0,0,1,0
Fall,MALE,16,3.25,122,0.406,22,Wed,Introductory,2020,0,24,1,0,0,0,1,0
Fall,MALE,16,3.076,123,-0.041,23,Wed,Introductory,2020,0,33,1,1,0,0,1,0
Fall,MALE,16,3.769,107,0.15,24,Wed,Introductory,2021,0,45,1,1,0,0,1,0
Fall,FEMALE,15,2.416,133,-0.441,25,Wed,Introductory,2018,0,49,0,1,0,0,1,0
Fall,MALE,16,3.307,125,0.094,25,Wed,Introductory,2018,0,31,0,1,0,0,1,0
Fall,FEMALE,16,2.615,125,-0.393,26,Wed,Intermediate,2020,0,44,1,0,0,0,1,0
Fall,FEMALE,19,3.692,125,0.579,27,Wed,Intermediate,2020,0,8,1,0,0,0,1,0
Fall,MALE,12,3.333,203,-0.403,27,Wed,Introductory,2017,0,30,0,0,0,0,1,0
Fall,MALE,19,3.631,144,0.223,28,Wed,Graduate,2020,0,46,1,1,0,0,1,0
Fall,MALE,16,3.437,138,0.144,29,Wed,Introductory,2020,0,21,1,1,0,0,1,0
Fall,FEMALE,15,2.666,134,0.192,27,Wed,Introductory,2020,0,5,1,1,0,0,1,0
Fall,FEMALE,12,3.333,151,-0.462,22,Wed,Intermediate,2017,0,27,0,0,0,0,0,1
Fall,FEMALE,16,3.076,124,-0.471,22,Wed,Introductory,2018,0,23,0,1,0,0,0,1
Fall,FEMALE,16,2.769,144,-0.085,21,Wed,Introductory,2018,0,24,0,1,0,0,0,1
Fall,MALE,16,2.875,0,-0.442,20,Wed,Introductory,2018,0,49,1,1,0,0,0,1
Fall,FEMALE,14,3.285,122,-0.201,19,Wed,Advanced,2017,0,20,0,0,0,0,0,1
Fall,MALE,16,2.538,164,-0.276,17,Wed,Introductory,2018,0,13,0,1,0,0,0,1
Fall,MALE,0,0,143,-3.117,18,Wed,Introductory,2018,0,11,0,1,0,0,0,1
Fall,FEMALE,13,1.888,127,-0.396,17,Wed,Introductory,2018,0,2,0,1,0,0,0,1
Fall,FEMALE,16,4,129,0.032,14,Wed,Introductory,2020,0,2,1,1,0,0,0,1
Fall,FEMALE,16,4,142,0.025,15,Wed,Introductory,2020,0,11,1,1,0,0,0,1
Fall,FEMALE,20,3.647,139,-0.269,14,Wed,Introductory,2020,0,2,1,1,0,0,0,1
Fall,MALE,12,2,159,-0.712,15,Wed,Introductory,2021,0,10,1,0,0,0,0,1
Fall,FEMALE,20,3.47,139,-0.353,15,Wed,Introductory,2020,0,2,1,1,0,0,0,1
Fall,FEMALE,19,3.187,126,-0.166,16,Wed,Introductory,2020,0,2,1,1,0,0,0,1
Fall,FEMALE,13,3,152,-0.377,16,Wed,Advanced,2018,0,11,0,0,0,0,0,1
Fall,FEMALE,13,3.769,128,0.094,17,Wed,Intermediate,2018,0,4,0,0,0,0,0,1
Fall,FEMALE,13,3.692,125,0.52,18,Wed,Advanced,2018,0,20,0,0,0,0,0,1
Fall,MALE,12,4,149,0.309,18,Wed,Intermediate,2018,0,9,0,0,0,0,0,1
Fall,FEMALE,15,3.357,167,-0.123,19,Wed,Introductory,2020,0,1,1,0,0,0,0,1
Fall,FEMALE,16,3.812,77,0.116,20,Wed,Advanced,2017,0,7,0,0,0,0,0,1
Fall,FEMALE,19,3.062,122,-0.328,21,Wed,Introductory,2018,0,1,0,1,0,0,0,1
Fall,FEMALE,11,2.272,132,-1.448,22,Wed,Advanced,2017,0,4,0,0,0,0,0,1
Fall,MALE,13,2.153,126,-0.463,20,Wed,Intermediate,2018,0,5,0,0,1,0,0,1
Fall,FEMALE,6,0,12,-3,19,Wed,Advanced,2020,0,21,1,0,0,0,0,1
Fall,MALE,10,2.7,130,-0.492,20,Wed,Advanced,2018,0,20,0,0,0,0,0,1
Fall,MALE,15,2.25,137,-0.472,21,Wed,Advanced,2018,0,29,0,0,0,0,0,1
Fall,FEMALE,20,3.588,148,0.117,19,Wed,Introductory,2021,0,39,1,1,0,0,0,1
Fall,FEMALE,17,3.764,123,-0.136,19,Wed,Introductory,2018,0,20,0,0,0,0,0,1
Fall,FEMALE,15,3.8,123,-0.066,19,Wed,Introductory,2018,0,52,0,1,0,0,0,1
Fall,FEMALE,12,3.25,144,0.025,19,Wed,Intermediate,2018,0,9,0,0,0,0,0,1
Fall,MALE,17,3.625,131,0.72,20,Wed,Intermediate,2019,0,1,1,0,0,0,0,1
Fall,FEMALE,16,2.916,79,-0.008,19,Wed,Intermediate,2018,0,47,0,0,0,0,0,1
Fall,MALE,16,3.812,123,0.527,20,Wed,Introductory,2020,0,20,1,1,0,0,0,1
Fall,MALE,16,3.625,122,0.197,21,Wed,Introductory,2020,0,10,1,1,0,0,0,1
Fall,FEMALE,14,3.428,39,0.298,22,Wed,Introductory,2017,1,3,0,1,0,0,0,1
Fall,FEMALE,16,4,143,0.039,23,Wed,Intermediate,2018,0,1,0,0,0,0,0,1
Fall,MALE,12,0.75,129,-1.286,24,Wed,Intermediate,2018,0,5,0,0,1,0,0,1
Fall,FEMALE,16,3.625,126,0.178,25,Wed,Introductory,2020,0,7,1,0,0,0,0,1
Fall,FEMALE,17,3.823,185,-0.097,25,Wed,Advanced,2020,0,5,1,0,0,0,0,1
Fall,FEMALE,13,2.5,136,-0.18,23,Wed,Introductory,2019,0,8,1,1,0,0,0,1
Fall,FEMALE,17,2.647,36,-0.201,24,Wed,Graduate,2017,1,1,0,1,0,0,0,1
Fall,MALE,9,1.222,20,-1.093,22,Wed,Graduate,2017,1,1,0,1,0,0,0,1
Fall,FEMALE,12,1.75,109,0.197,21,Wed,Introductory,2019,0,2,1,1,0,0,0,1
Fall,MALE,18,4,143,0.278,21,Wed,Introductory,2018,0,65,0,1,0,0,0,1
Fall,MALE,16,2.875,0,-0.442,18,Wed,Introductory,2018,0,49,1,1,0,0,0,1
Fall,FEMALE,16,3.25,123,-0.301,17,Wed,Introductory,2020,0,32,1,1,0,0,0,1
Fall,FEMALE,22,4,182,0,16,Wed,Introductory,2021,0,3,1,1,0,0,0,1
Fall,MALE,15,3.2,132,-0.295,15,Wed,Intermediate,2018,0,6,0,0,1,0,0,1
Fall,MALE,16,3.625,122,-0.069,16,Wed,Introductory,2018,0,6,0,1,0,0,0,1
Fall,MALE,16,3.687,123,-0.04,9,Wed,Introductory,2021,0,14,1,1,0,0,0,1
Fall,FEMALE,13,3.307,150,-0.353,7,Wed,Introductory,2018,0,14,0,1,0,0,0,1
Fall,FEMALE,16,4,142,0.025,1,Thu,Introductory,2020,0,11,1,0,0,0,0,0
Fall,MALE,17,2.882,126,0.563,1,Thu,Intermediate,2021,0,21,1,0,1,0,0,0
Fall,MALE,15,3,134,0.304,2,Thu,Introductory,2018,0,1,0,1,0,0,0,0
Fall,MALE,12,0.75,129,-1.286,3,Thu,Intermediate,2018,0,5,0,0,1,0,0,0
Fall,FEMALE,16,3,141,0.788,4,Thu,Intermediate,2017,0,9,0,0,0,0,0,0
Fall,MALE,16,3.538,129,-0.038,5,Thu,Introductory,2020,0,27,1,1,0,0,0,0
Fall,MALE,15,2.25,129,-0.789,5,Thu,Introductory,2020,0,51,1,0,0,0,0,0
Fall,FEMALE,17,2.823,41,0.402,5,Thu,Graduate,2017,1,1,0,1,0,0,0,0
Fall,FEMALE,16,4,132,0.083,5,Thu,Introductory,2018,0,15,0,1,0,0,0,0
Fall,FEMALE,20,4,41,0.084,6,Thu,Introductory,2017,1,19,0,1,0,0,0,0
Fall,MALE,16,3.769,125,-0.231,7,Thu,Introductory,2021,0,42,1,1,0,0,0,0
Fall,FEMALE,13,2.461,100,-0.586,8,Thu,Introductory,2017,0,8,1,1,0,0,0,0
Fall,MALE,12,2.25,136,-0.47,9,Thu,Introductory,2020,0,44,1,1,0,0,0,0
Fall,MALE,17,3.647,123,0.36,8,Thu,Introductory,2019,0,13,1,1,0,0,0,0
Fall,FEMALE,24,3.4,153,-0.031,9,Thu,Advanced,2020,0,83,1,0,0,0,0,0
Fall,MALE,19,3.625,126,0.131,10,Thu,Introductory,2018,0,42,0,1,0,0,0,0
Fall,FEMALE,16,4,58,0.457,11,Thu,Intermediate,2018,0,2,0,0,1,0,0,0
Fall,MALE,3,0,136,-3.186,12,Thu,Intermediate,2018,0,35,0,0,0,0,0,0
Fall,MALE,7,2.5,163,-0.659,13,Thu,Intermediate,2018,0,6,0,0,1,0,0,0
Fall,MALE,15,3.4,131,0.361,12,Thu,Intermediate,2017,0,3,0,0,0,0,0,0
Fall,MALE,16,3.307,125,0.094,13,Thu,Introductory,2018,0,31,0,1,0,0,0,0
Fall,MALE,13,2.076,133,-0.963,11,Thu,Intermediate,2020,0,67,1,0,0,0,0,0
Fall,MALE,16,2.875,0,-0.442,12,Thu,Introductory,2018,0,49,1,1,0,0,0,0
Fall,FEMALE,15,4,163,0.142,10,Thu,Introductory,2018,0,16,0,1,0,0,0,0
Fall,MALE,15,3.666,123,0.096,10,Thu,Introductory,2020,0,60,1,1,0,0,1,0
Fall,MALE,16,3.625,122,0.197,11,Thu,Introductory,2020,0,10,1,1,0,0,1,0
Fall,MALE,11,2.6,162,-0.417,8,Thu,Introductory,2021,0,8,1,1,0,0,1,0
Fall,MALE,17,2.818,25,1.142,9,Thu,Graduate,2017,1,1,0,1,0,0,1,0
Fall,FEMALE,24,3.4,153,-0.031,7,Thu,Introductory,2020,0,83,1,1,0,0,1,0
Fall,MALE,17,3.823,124,0.502,8,Thu,Introductory,2020,0,76,1,0,0,0,1,0
Fall,FEMALE,14,2.687,125,0.065,9,Thu,Intermediate,2017,0,1,0,0,0,0,1,0
Fall,FEMALE,20,4,41,0.084,10,Thu,Introductory,2017,1,19,0,1,0,0,1,0
Fall,MALE,10,3.1,126,-0.471,11,Thu,Advanced,2017,0,2,0,0,0,0,1,0
Fall,MALE,16,3.812,126,0.097,11,Thu,Advanced,2018,0,8,0,0,0,0,1,0
Fall,MALE,16,3.769,107,0.15,12,Thu,Introductory,2021,0,45,1,1,0,0,1,0
Fall,MALE,14,2.714,126,-0.326,13,Thu,Intermediate,2018,0,3,0,0,1,0,1,0
Fall,MALE,12,3,124,0.122,14,Thu,Intermediate,2018,0,3,0,0,1,0,1,0
Fall,MALE,15,4,147,0.07,13,Thu,Introductory,2019,0,34,1,1,0,0,1,0
Fall,FEMALE,17,3.294,134,0.08,14,Thu,Introductory,2018,0,22,0,1,0,0,1,0
Fall,FEMALE,15,3.2,125,-0.141,15,Thu,Introductory,2018,0,33,0,1,0,0,1,0
Fall,FEMALE,16,2.875,134,-0.303,16,Thu,Introductory,2018,0,23,0,1,0,0,1,0
Fall,MALE,13,2.5,74,0.107,17,Thu,Introductory,2017,0,10,0,1,0,0,1,0
Fall,FEMALE,16,3.076,124,-0.471,18,Thu,Introductory,2018,0,23,0,1,0,0,1,0
Fall,FEMALE,12,4,135,0.12,19,Thu,Advanced,2017,0,9,0,0,0,0,1,0
Fall,MALE,3,0,136,-3.186,20,Thu,Introductory,2018,0,35,0,1,0,0,1,0
Fall,FEMALE,14,3.461,150,0.182,21,Thu,Intermediate,2019,0,18,1,0,0,0,1,0
Fall,FEMALE,16,3.769,129,0.192,21,Thu,Introductory,2020,0,29,1,1,0,0,1,0
Fall,MALE,13,2.769,122,0.006,20,Thu,Intermediate,2019,0,14,1,0,1,0,1,0
Fall,MALE,17,2.882,126,0.563,19,Thu,Intermediate,2021,0,21,1,0,1,0,1,0
Fall,FEMALE,18,3.187,141,-0.037,20,Thu,Introductory,2020,0,28,1,1,0,0,1,0
Fall,MALE,3,0,136,-3.186,17,Thu,Intermediate,2018,0,35,0,0,0,0,1,0
Fall,FEMALE,20,4,41,0.084,16,Thu,Introductory,2017,1,19,0,1,0,0,1,0
Fall,MALE,13,2.846,15,0.196,15,Thu,Advanced,2018,0,32,0,0,0,0,1,0
Fall,MALE,14,3.142,158.19,0.036,15,Thu,Introductory,2018,0,25,0,1,0,0,1,0
Fall,MALE,16,4,134,0.5,16,Thu,Introductory,2020,0,20,1,1,0,0,1,0
Fall,MALE,16,3.437,123,0.446,16,Thu,Introductory,2019,0,36,1,1,0,0,1,0
Fall,MALE,12,2,124,-0.343,17,Thu,Intermediate,2017,0,11,0,0,1,0,1,0
Fall,MALE,16,4,138,0.512,18,Thu,Intermediate,2017,0,5,0,0,0,0,1,0
Fall,FEMALE,15,4,147,0,19,Thu,Intermediate,2021,0,2,1,0,0,0,1,0
Fall,FEMALE,18,3.666,134,-0.245,20,Thu,Introductory,2018,0,25,0,1,0,0,1,0
Fall,MALE,21,3.6,123,0.148,21,Thu,Intermediate,2018,0,3,0,0,0,0,1,0
Fall,FEMALE,14,2.875,62,-0.525,22,Thu,Introductory,2017,1,7,0,1,0,0,1,0
Fall,FEMALE,15,3.8,123,-0.066,20,Thu,Introductory,2018,0,52,0,1,0,0,1,0
Fall,FEMALE,12,3,122,0.546,20,Thu,Intermediate,2019,0,10,1,0,0,0,1,0
Fall,MALE,14,0,8,-1.437,21,Thu,Introductory,2017,1,26,0,1,0,0,1,0
Fall,FEMALE,16,3.437,122,-0.563,19,Thu,Introductory,2021,0,20,1,1,0,0,1,0
