Student_IDs,Semester,Degree_Type,Class_Standing,Major,Expected_Graduation,Course_Name,Course_Number,Course_Type,Course_Code_by_Thousands,Semester_Week,Check_In_Date,Check_In_Time,Check_Out_Time,Duration_In_Min,Gender,Term_Credit_Hours,Term_GPA,Total_Credit_Hours_Earned,Cumulative_GPA,Change_in_GPA,Occupancy,Day_of_Week,Is_Weekend,Week_of_Month,Month,Hour_of_Day,Time_Period,Course_Level,GPA_Category,Credit_Load_Category,Class_Standing_Self_Reported,Class_Standing_BGSU
BGSU01792,Fall 2016,Undergraduate,Senior,"GBUS-MIN:General Business,HCARE-BAHS:Health Care Administration",Summer Semester 2019,Basic Calculus,MATH-1260,MATH,1000,2,2016-08-30,19:11:00,19:56:00,45,MALE,16,2.714,132,2.681,0.033,12,Tue,FALSE,5,Aug,19,Evening,Introductory,Satisfactory,Full Time,Fourth Year,Extended
BGSU00963,Fall 2016,Undergraduate,Junior,No Response,Spring Semester 2017,Basic Calculus,MATH-1260,MATH,1000,2,2016-08-30,19:24:00,20:08:00,44,FEMALE,15,2,82,2.328,-0.328,11,Tue,FALSE,5,Aug,19,Evening,Introductory,Satisfactory,Full Time,Third Year,Junior
BGSU04245,Fall 2016,Undergraduate,Senior,"COMPSC-BA:Computer Science,DIGART-MIN:Digital Arts",Spring Semester 2020,Discrete Mathematics,MATH-2220,MATH,2000,2,2016-08-30,19:26:00,20:42:00,76,FEMALE,18,3.187,141,3.224,-0.037,12,Tue,FALSE,5,Aug,19,Evening,Intermediate,Good,Full Time,Fourth Year,Extended
BGSU02925,Fall 2016,Undergraduate,Senior,MKT-BSBA:Marketing,Fall Semester 2019,Basic Calculus,MATH-1260,MATH,1000,2,2016-08-30,19:41:00,20:08:00,26,MALE,18,3.333,122,3.288,0.045,12,Tue,FALSE,5,Aug,19,Evening,Introductory,Good,Full Time,Fourth Year,Extended
BGSU02810,Fall 2016,Undergraduate,Senior,"INBUS-BSBA:International Business,MGMT-BSBA:Management",Spring Semester 2020,Basic Calculus,MATH-1260,MATH,1000,2,2016-08-30,19:59:00,20:27:00,27,FEMALE,16,3.062,128,3.201,-0.139,11,Tue,FALSE,5,Aug,19,Evening,Introductory,Good,Full Time,Fourth Year,Extended
BGSU01393,Fall 2016,Undergraduate,Junior,No Response,Spring Semester 2017,Calculus and Analytic Geometry,MATH-1310,MATH,1000,2,2016-08-30,20:01:00,21:49:00,107,FEMALE,15,4,76,4,0,12,Tue,FALSE,5,Aug,20,Evening,Introductory,Excellent,Full Time,Third Year,Junior
BGSU02328,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,General Chemistry,CHEM-1250,CHEM,1000,2,2016-08-30,20:11:00,21:45:00,94,FEMALE,15,2.6,150,3.02,-0.42,11,Tue,FALSE,5,Aug,20,Evening,Introductory,Good,Full Time,Fourth Year,Extended
BGSU03930,Fall 2016,Undergraduate,Senior,"IPP-BSED:Individualized Studies,PSYC-MIN:Psychology",Summer Semester 2020,Calculus and Analytic Geometry IA,MATH-1340,MATH,1000,2,2016-08-30,21:02:00,21:56:00,53,MALE,12,2.75,154,2.545,0.205,4,Tue,FALSE,5,Aug,21,Evening,Introductory,Satisfactory,Half Time,Fourth Year,Extended
BGSU01341,Fall 2016,Undergraduate,Senior,"BIOL-BS:Biology,SCIENC-MIN:Science",Spring Semester 2020,College Algebra I,MATH-1210,MATH,1000,2,2016-08-30,21:11:00,21:56:00,44,MALE,15,3,139,2.692,0.308,5,Tue,FALSE,5,Aug,21,Evening,Introductory,Satisfactory,Full Time,Fourth Year,Extended
BGSU02685,Fall 2016,Undergraduate,Senior,CRJUBSCRJU:BS in Criminal Justice,Summer Semester 2019,Calculus and Analytic Geometry,MATH-1310,MATH,1000,2,2016-08-30,21:15:00,21:35:00,19,FEMALE,13,4,129,4,0,6,Tue,FALSE,5,Aug,21,Evening,Introductory,Excellent,Full Time,Fourth Year,Extended
BGSU02954,Fall 2016,Undergraduate,Senior,"FIN-BSBA:Finance,INSU-BSBA:Insurance and Risk Management",Spring Semester 2020,Basic Calculus,MATH-1260,MATH,1000,2,2016-08-31,09:20:00,09:53:00,32,MALE,16,3.538,129,3.576,-0.038,1,Wed,FALSE,5,Aug,9,Morning,Introductory,Excellent,Full Time,Fourth Year,Extended
BGSU04005,Fall 2016,Undergraduate,Senior,"GBUS-MIN:General Business,SPMGT-BSED:Sport Management",Fall Semester 2019,College Algebra,MATH-1220,MATH,1000,2,2016-08-31,09:20:00,10:59:00,99,MALE,12,3,133,3.266,-0.266,2,Wed,FALSE,5,Aug,9,Morning,Introductory,Good,Half Time,Fourth Year,Extended
BGSU00006,Fall 2016,Undergraduate,Senior,No Response,Fall Semester 2017,Business Analytics III: Descriptive Analytics,STAT-2110,STAT,2000,2,2016-08-31,09:32:00,10:59:00,86,FEMALE,6,2.5,105,3.265,-0.765,3,Wed,FALSE,5,Aug,9,Morning,Intermediate,Good,Part Time,Fourth Year,Senior
BGSU01393,Fall 2016,Undergraduate,Junior,No Response,Spring Semester 2017,Calculus and Analytic Geometry,MATH-1310,MATH,1000,2,2016-08-31,09:35:00,12:00:00,145,FEMALE,15,4,76,4,0,4,Wed,FALSE,5,Aug,9,Morning,Introductory,Excellent,Full Time,Third Year,Junior
BGSU03961,Fall 2016,Undergraduate,Senior,INDV-BSBA:Individualized Business,Summer Semester 2020,Basic Calculus,MATH-1260,MATH,1000,2,2016-08-31,10:18:00,11:32:00,74,MALE,17,2.882,126,2.85,0.032,4,Wed,FALSE,5,Aug,10,Morning,Introductory,Satisfactory,Full Time,Fourth Year,Extended
BGSU03932,Fall 2016,Undergraduate,Senior,SALES-BSBA:Sales and Services Marketing,Summer Semester 2020,Basic Calculus,MATH-1260,MATH,1000,2,2016-08-31,10:29:00,11:02:00,33,FEMALE,16,2.875,123,2.658,0.217,5,Wed,FALSE,5,Aug,10,Morning,Introductory,Satisfactory,Full Time,Fourth Year,Extended
BGSU01497,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,College Algebra,MATH-1220,MATH,1000,2,2016-08-31,10:35:00,11:44:00,69,MALE,14,2,133,2.59,-0.59,6,Wed,FALSE,5,Aug,10,Morning,Introductory,Satisfactory,Full Time,Fourth Year,Extended
BGSU02770,Fall 2016,Undergraduate,Senior,"BLS-BLS:Liberal Studies,BLSOL:BLS On Line Degree Prog",Spring Semester 2020,Precalculus Mathematics,MATH-1280,MATH,1000,2,2016-08-31,10:38:00,11:26:00,47,MALE,12,2.25,136,2.72,-0.47,7,Wed,FALSE,5,Aug,10,Morning,Introductory,Satisfactory,Half Time,Fourth Year,Extended
BGSU01044,Fall 2016,Undergraduate,Freshman,EDUNDMAIN:Non-Degree Education at Main,Summer Semester 2019,Calculus and Analytic Geometry,MATH-1310,MATH,1000,2,2016-08-31,11:07:00,12:12:00,64,FEMALE,18,4,13,4,0,5,Wed,FALSE,5,Aug,11,Morning,Introductory,Excellent,Full Time,First Year,Freshman
BGSU03323,Fall 2016,Undergraduate,Senior,"GBUS-MIN:General Business,SPMGT-BSED:Sport Management",Spring Semester 2020,College Algebra,MATH-1220,MATH,1000,2,2016-08-31,11:23:00,12:28:00,64,MALE,12,3.75,122,3.596,0.154,6,Wed,FALSE,5,Aug,11,Morning,Introductory,Excellent,Half Time,Fourth Year,Extended
BGSU01460,Fall 2016,Undergraduate,Junior,No Response,Spring Semester 2018,Principles of Macroeconomics,ECON-2030,ECON,2000,2,2016-08-31,11:30:00,11:54:00,24,MALE,16,3.625,125,3.467,0.158,6,Wed,FALSE,5,Aug,11,Morning,Intermediate,Good,Full Time,Third Year,Extended
BGSU00714,Fall 2016,Undergraduate,Senior,"ENVP-MIN:Environmentl Policy & Analysis,PPEL-BA:Phil, Politics, Econ and Law",Spring Semester 2020,Calculus and Analytic Geometry,MATH-1310,MATH,1000,2,2016-08-31,11:31:00,12:39:00,68,MALE,13,3.615,138,3.816,-0.201,7,Wed,FALSE,5,Aug,11,Morning,Introductory,Excellent,Full Time,Fourth Year,Extended
BGSU03736,Fall 2016,Undergraduate,Senior,BSHDFS:BS Hum Dev & Fam Stds,Summer Semester 2020,Elementary Algebra,MATH-90,MATH,99,2,2016-08-31,11:48:00,12:17:00,28,FEMALE,16,3.166,127,3.218,-0.052,6,Wed,FALSE,5,Aug,11,Morning,Graduate,Good,Full Time,Fourth Year,Extended
BGSU00648,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Basic Calculus,MATH-1260,MATH,1000,2,2016-08-31,11:49:00,13:00:00,70,MALE,10,3.4,145,2.543,0.857,7,Wed,FALSE,5,Aug,11,Morning,Introductory,Satisfactory,Half Time,Fourth Year,Extended
BGSU01464,Fall 2016,Undergraduate,Senior,MCED-BSED:Middle Childhood Education,Spring Semester 2020,Calculus and Analytic Geometry,MATH-1310,MATH,1000,2,2016-08-31,11:57:00,12:59:00,62,MALE,13,4,145,3.384,0.616,7,Wed,FALSE,5,Aug,11,Morning,Introductory,Good,Full Time,Fourth Year,Extended
BGSU03613,Fall 2016,Undergraduate,Senior,"GBUS-MIN:General Business,SPMGT-BSED:Sport Management",Fall Semester 2020,College Algebra,MATH-1220,MATH,1000,2,2016-08-31,12:00:00,12:34:00,33,MALE,15,2.25,124,2.822,-0.572,7,Wed,FALSE,5,Aug,12,Afternoon,Introductory,Satisfactory,Full Time,Fourth Year,Extended
BGSU00908,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Business Analytics III: Descriptive Analytics,STAT-2110,STAT,2000,2,2016-08-31,12:24:00,13:17:00,52,FEMALE,13,3.076,132.5,3.38,-0.304,6,Wed,FALSE,5,Aug,12,Afternoon,Intermediate,Good,Full Time,Fourth Year,Extended
BGSU00308,Fall 2016,Undergraduate,Senior,BLS-BLS:Liberal Studies,Spring Semester 2020,History of Ohio,HIST-3060,HIST,3000,2,2016-08-31,12:32:00,14:31:00,119,MALE,12,2,134,2.268,-0.268,6,Wed,FALSE,5,Aug,12,Afternoon,Advanced,Satisfactory,Half Time,Fourth Year,Extended
BGSU01130,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Mathematics for Architecture/Construct,MATH-1230,MATH,1000,2,2016-08-31,12:32:00,14:12:00,100,MALE,18,3.833,138,3.174,0.659,7,Wed,FALSE,5,Aug,12,Afternoon,Introductory,Good,Full Time,Fourth Year,Extended
BGSU02909,Fall 2016,Undergraduate,Senior,MCED-BSED:Middle Childhood Education,Spring Semester 2021,Precalculus Mathematics,MATH-1280,MATH,1000,2,2016-08-31,12:32:00,12:58:00,25,FEMALE,21,3.562,150,3.633,-0.071,8,Wed,FALSE,5,Aug,12,Afternoon,Introductory,Excellent,Overload,Fourth Year,Extended
BGSU03563,Fall 2016,Undergraduate,Senior,ENVSI-BS:Environmental Science,Spring Semester 2020,Precalculus Mathematics,MATH-1280,MATH,1000,2,2016-08-31,12:48:00,17:06:00,258,FEMALE,15,3.666,125,3.681,-0.015,7,Wed,FALSE,5,Aug,12,Afternoon,Introductory,Excellent,Full Time,Fourth Year,Extended
BGSU01040,Fall 2016,Undergraduate,Junior,No Response,Spring Semester 2017,Introduction to Statistics,MATH-1150,MATH,1000,2,2016-08-31,12:53:00,15:19:00,146,FEMALE,12,2.5,89,3.317,-0.817,8,Wed,FALSE,5,Aug,12,Afternoon,Introductory,Good,Half Time,Third Year,Junior
BGSU02859,Fall 2016,Undergraduate,Senior,ENVSI-BS:Environmental Science,Summer Semester 2020,Precalculus Mathematics,MATH-1280,MATH,1000,2,2016-08-31,12:54:00,14:22:00,87,MALE,17,3.529,145,3.761,-0.232,9,Wed,FALSE,5,Aug,12,Afternoon,Introductory,Excellent,Full Time,Fourth Year,Extended
BGSU02840,Fall 2016,Undergraduate,Junior,"MIS-BSBA:Information Systems,PBSBA-CA:Pre-BSBA (Conditional Reqs)",Spring Semester 2018,Earth Environments,GEOL-1040,GEOL,1000,2,2016-08-31,13:30:00,17:14:00,224,MALE,12,3,94,2.786,0.214,6,Wed,FALSE,5,Aug,13,Afternoon,Introductory,Satisfactory,Half Time,Third Year,Senior
BGSU02685,Fall 2016,Undergraduate,Senior,CRJUBSCRJU:BS in Criminal Justice,Summer Semester 2019,General Chemistry,CHEM-1350,CHEM,1000,2,2016-08-31,13:45:00,16:25:00,159,FEMALE,13,4,129,4,0,7,Wed,FALSE,5,Aug,13,Afternoon,Introductory,Excellent,Full Time,Fourth Year,Extended
BGSU00402,Fall 2016,Undergraduate,Senior,No Response,Fall Semester 2017,Introduction to Statistics,MATH-1150,MATH,1000,2,2016-08-31,13:54:00,15:19:00,84,MALE,12,2.333,129,3.138,-0.805,8,Wed,FALSE,5,Aug,13,Afternoon,Introductory,Good,Half Time,Fourth Year,Extended
BGSU02523,Fall 2016,Undergraduate,Senior,MKT-BSBA:Marketing,Fall Semester 2019,Basic Calculus,MATH-1260,MATH,1000,2,2016-08-31,13:59:00,15:05:00,65,MALE,17,3.647,123,3.287,0.36,9,Wed,FALSE,5,Aug,13,Afternoon,Introductory,Good,Full Time,Fourth Year,Extended
BGSU03056,Fall 2016,Undergraduate,Senior,"ANALY-BSBA:Busn Analytics & Intelligence,ECON-MIN:Economics",Spring Semester 2020,College Algebra,MATH-1220,MATH,1000,2,2016-08-31,14:21:00,16:05:00,103,MALE,15,3.066,122,3.106,-0.04,9,Wed,FALSE,5,Aug,14,Afternoon,Introductory,Good,Full Time,Fourth Year,Extended
BGSU00042,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2017,Business Analytics V: Prescriptive Analytics,OR-3800,OR,3000,2,2016-08-31,14:30:00,15:59:00,89,MALE,12,4,134,3.218,0.782,9,Wed,FALSE,5,Aug,14,Afternoon,Advanced,Good,Half Time,Fourth Year,Extended
BGSU01958,Fall 2016,Undergraduate,Senior,FIN-BSBA:Finance,Spring Semester 2020,Business Analytics III: Descriptive Analytics,STAT-2110,STAT,2000,2,2016-08-31,14:31:00,15:45:00,74,FEMALE,16,3.307,130,2.664,0.643,9,Wed,FALSE,5,Aug,14,Afternoon,Intermediate,Satisfactory,Full Time,Fourth Year,Extended
BGSU02089,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Principles of Macroeconomics,ECON-2030,ECON,2000,2,2016-08-31,14:36:00,15:00:00,23,FEMALE,19,3.25,141,3.647,-0.397,10,Wed,FALSE,5,Aug,14,Afternoon,Intermediate,Excellent,Overload,Fourth Year,Extended
BGSU03631,Fall 2016,Undergraduate,Freshman,No Response,Spring Semester 2017,Basic Calculus,MATH-1260,MATH,1000,2,2016-08-31,14:37:00,16:03:00,86,MALE,14,0,8,1.437,-1.437,11,Wed,FALSE,5,Aug,14,Afternoon,Introductory,Needs Improvement,Full Time,First Year,Freshman
BGSU03587,Fall 2016,Undergraduate,Junior,CONM-BSCM:Construction Mgmt & Technology,Summer Semester 2019,College Algebra I,MATH-1210,MATH,1000,2,2016-08-31,14:55:00,16:06:00,70,MALE,12,3,69,2.68,0.32,12,Wed,FALSE,5,Aug,14,Afternoon,Introductory,Satisfactory,Half Time,Third Year,Junior
BGSU01693,Fall 2016,Undergraduate,Junior,PRE-BLS:Pre-Liberal Studies,Spring Semester 2018,College Algebra,MATH-1220,MATH,1000,2,2016-08-31,14:56:00,15:42:00,46,FEMALE,12,1,79,2.535,-1.535,13,Wed,FALSE,5,Aug,14,Afternoon,Introductory,Satisfactory,Half Time,Third Year,Junior
BGSU02770,Fall 2016,Undergraduate,Senior,"BLS-BLS:Liberal Studies,BLSOL:BLS On Line Degree Prog",Spring Semester 2020,Precalculus Mathematics,MATH-1280,MATH,1000,2,2016-08-31,15:00:00,17:28:00,147,MALE,12,2.25,136,2.72,-0.47,13,Wed,FALSE,5,Aug,15,Afternoon,Introductory,Satisfactory,Half Time,Fourth Year,Extended
BGSU02356,Fall 2016,Undergraduate,Senior,"ANALY-BSBA:Busn Analytics & Intelligence,MIS-BSBA:Information Systems",Summer Semester 2019,Basic Calculus,MATH-1260,MATH,1000,2,2016-08-31,15:06:00,16:12:00,66,MALE,18,3.666,159,3.736,-0.07,13,Wed,FALSE,5,Aug,15,Afternoon,Introductory,Excellent,Full Time,Fourth Year,Extended
BGSU03678,Fall 2016,Undergraduate,Freshman,PSYC-BA:Psychology,Spring Semester 2018,College Algebra,MATH-1220,MATH,1000,2,2016-08-31,15:23:00,16:54:00,90,MALE,12,3.166,33,1.806,1.36,12,Wed,FALSE,5,Aug,15,Afternoon,Introductory,Needs Improvement,Half Time,First Year,Sophomore
BGSU02966,Fall 2016,Undergraduate,Senior,"MIS-BSBA:Information Systems,SUPC-BSBA:Supply Chain Management",Spring Semester 2020,Basic Calculus,MATH-1260,MATH,1000,2,2016-08-31,15:24:00,16:56:00,92,FEMALE,16,3.25,131,3.294,-0.044,13,Wed,FALSE,5,Aug,15,Afternoon,Introductory,Good,Full Time,Fourth Year,Extended
BGSU04128,Fall 2016,Undergraduate,Junior,No Response,Summer Semester 2018,Basic Calculus,MATH-1260,MATH,1000,2,2016-08-31,15:24:00,16:56:00,92,FEMALE,15,3.6,129,3.45,0.15,14,Wed,FALSE,5,Aug,15,Afternoon,Introductory,Good,Full Time,Third Year,Extended
BGSU02678,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Basic Calculus,MATH-1260,MATH,1000,2,2016-08-31,15:25:00,16:34:00,68,FEMALE,17,4,150,4,0,15,Wed,FALSE,5,Aug,15,Afternoon,Introductory,Excellent,Full Time,Fourth Year,Extended
BGSU03470,Fall 2016,Undergraduate,Senior,MIIS-BSED:Intervention Specialist,Fall Semester 2019,Introduction to Statistics,MATH-1150,MATH,1000,2,2016-08-31,15:27:00,18:03:00,155,FEMALE,19,4,133,3.969,0.031,16,Wed,FALSE,5,Aug,15,Afternoon,Introductory,Excellent,Overload,Fourth Year,Extended
BGSU00066,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2017,Calculus and Analytic Geometry IA,MATH-1340,MATH,1000,2,2016-08-31,15:28:00,18:45:00,196,MALE,16,3.187,119,2.69,0.497,17,Wed,FALSE,5,Aug,15,Afternoon,Introductory,Satisfactory,Full Time,Fourth Year,Senior
BGSU02711,Fall 2016,Graduate,Graduate,"ACCT-BSBA:Accounting,ENTREP-MIN:Entrepreneurship",Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,2,2016-08-31,15:28:00,16:44:00,75,MALE,16,3.25,123,4,-0.75,18,Wed,FALSE,5,Aug,15,Afternoon,Introductory,Excellent,Full Time,Graduate,Extended
BGSU01130,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Mathematics for Architecture/Construct,MATH-1230,MATH,1000,2,2016-08-31,15:29:00,17:24:00,114,MALE,18,3.833,138,3.174,0.659,19,Wed,FALSE,5,Aug,15,Afternoon,Introductory,Good,Full Time,Fourth Year,Extended
BGSU01337,Fall 2016,Undergraduate,Senior,"PSYC-BS:Psychology,PUBHL-MIN:Public Health",Summer Semester 2019,College Algebra I,MATH-1210,MATH,1000,2,2016-08-31,15:35:00,16:08:00,33,FEMALE,18,2.285,139,2.019,0.266,20,Wed,FALSE,5,Aug,15,Afternoon,Introductory,Satisfactory,Full Time,Fourth Year,Extended
BGSU01045,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Introduction to Statistics,MATH-1150,MATH,1000,2,2016-08-31,15:38:00,16:41:00,63,FEMALE,14,2.545,125,2.863,-0.318,21,Wed,FALSE,5,Aug,15,Afternoon,Introductory,Satisfactory,Full Time,Fourth Year,Extended
BGSU03328,Fall 2016,Undergraduate,Senior,MEDTECH:BS in Medical Laboratory Sci,Spring Semester 2020,Calculus and Analytic Geometry,MATH-1310,MATH,1000,2,2016-08-31,15:51:00,17:50:00,118,FEMALE,17,4,137,3.486,0.514,20,Wed,FALSE,5,Aug,15,Afternoon,Introductory,Good,Full Time,Fourth Year,Extended
BGSU02747,Fall 2016,Undergraduate,Senior,"GBUS-MIN:General Business,SPMGT-BSED:Sport Management",Fall Semester 2020,General Psychology,PSYC-1010,PSYC,1000,2,2016-08-31,15:57:00,17:12:00,74,MALE,15,3.666,123,3.57,0.096,21,Wed,FALSE,5,Aug,15,Afternoon,Introductory,Excellent,Full Time,Fourth Year,Extended
BGSU01715,Fall 2016,Undergraduate,Junior,PROFOL-MBA:MBA - Professional OL Program,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,2,2016-08-31,15:59:00,18:18:00,138,MALE,16,2.875,0,3.317,-0.442,21,Wed,FALSE,5,Aug,15,Afternoon,Introductory,Good,Full Time,Third Year,Freshman
BGSU02374,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Basic Calculus,MATH-1260,MATH,1000,2,2016-08-31,15:59:00,18:01:00,121,MALE,16,2.687,138,3.022,-0.335,22,Wed,FALSE,5,Aug,15,Afternoon,Introductory,Good,Full Time,Fourth Year,Extended
BGSU02809,Fall 2016,Undergraduate,Senior,"MKT-MIN:Marketing,SPMGT-BSED:Sport Management",Fall Semester 2019,Introduction to Statistics,MATH-1150,MATH,1000,2,2016-08-31,16:02:00,16:47:00,44,FEMALE,15,3.8,122,3.707,0.093,23,Wed,FALSE,5,Aug,16,Afternoon,Introductory,Excellent,Full Time,Fourth Year,Extended
BGSU01841,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Elementary French I,FREN-1010,FREN,1000,2,2016-08-31,16:05:00,17:02:00,56,FEMALE,16,3.562,127,3.17,0.392,22,Wed,FALSE,5,Aug,16,Afternoon,Introductory,Good,Full Time,Fourth Year,Extended
BGSU02905,Fall 2016,Undergraduate,Senior,AVST-BSTC:Aviation Studies,Fall Semester 2020,College Algebra,MATH-1220,MATH,1000,2,2016-08-31,16:10:00,16:45:00,34,MALE,16,3.375,128,2.825,0.55,21,Wed,FALSE,5,Aug,16,Afternoon,Introductory,Satisfactory,Full Time,Fourth Year,Extended
BGSU03551,Fall 2016,Undergraduate,Junior,No Response,Spring Semester 2018,Elementary French II,FREN-1020,FREN,1000,2,2016-08-31,16:13:00,17:36:00,83,FEMALE,19,3.769,125,3.775,-0.006,21,Wed,FALSE,5,Aug,16,Afternoon,Introductory,Excellent,Overload,Third Year,Extended
BGSU03601,Fall 2016,Undergraduate,Senior,MKT-BSBA:Marketing,Spring Semester 2020,Basic Calculus,MATH-1260,MATH,1000,2,2016-08-31,16:17:00,18:26:00,128,FEMALE,16,3.625,133,3.373,0.252,22,Wed,FALSE,5,Aug,16,Afternoon,Introductory,Good,Full Time,Fourth Year,Extended
BGSU01057,Fall 2016,Undergraduate,Senior,"IPP-BSED:Individualized Studies,MKT-MIN:Marketing",Summer Semester 2019,College Algebra,MATH-1220,MATH,1000,2,2016-08-31,16:20:00,16:45:00,25,MALE,20,2.5,126,2.145,0.355,23,Wed,FALSE,5,Aug,16,Afternoon,Introductory,Satisfactory,Overload,Fourth Year,Extended
BGSU02948,Fall 2016,Undergraduate,Senior,MIS-BSBA:Information Systems,Spring Semester 2020,Basic Calculus,MATH-1260,MATH,1000,2,2016-08-31,16:28:00,17:46:00,77,MALE,16,3.076,123,3.117,-0.041,23,Wed,FALSE,5,Aug,16,Afternoon,Introductory,Good,Full Time,Fourth Year,Extended
BGSU03070,Fall 2016,Undergraduate,Senior,MIS-BSBA:Information Systems,Fall Semester 2020,Basic Calculus,MATH-1260,MATH,1000,2,2016-08-31,16:29:00,18:06:00,97,MALE,16,3.25,122,2.844,0.406,24,Wed,FALSE,5,Aug,16,Afternoon,Introductory,Satisfactory,Full Time,Fourth Year,Extended
BGSU03098,Fall 2016,Undergraduate,Senior,ECON-BSBA:Economics,Spring Semester 2020,Basic Calculus,MATH-1260,MATH,1000,2,2016-08-31,16:29:00,18:06:00,97,MALE,16,3.437,123,3.333,0.104,25,Wed,FALSE,5,Aug,16,Afternoon,Introductory,Good,Full Time,Fourth Year,Extended
BGSU03844,Fall 2016,Undergraduate,Senior,"ACCT-BSBA:Accounting,INTBUS-MIN:International Business",Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,2,2016-08-31,16:29:00,17:42:00,72,MALE,16,3.769,107,3.619,0.15,26,Wed,FALSE,5,Aug,16,Afternoon,Introductory,Excellent,Full Time,Fourth Year,Senior
BGSU03861,Fall 2016,Undergraduate,Senior,"BSNUR:BS in Nursing,NUR:Nursing",Spring Semester 2020,Elementary Chemistry Laboratory,CHEM-1100,CHEM,1000,2,2016-08-31,16:37:00,17:33:00,55,FEMALE,17,4,124,3.561,0.439,26,Wed,FALSE,5,Aug,16,Afternoon,Introductory,Excellent,Full Time,Fourth Year,Extended
BGSU02453,Fall 2016,Undergraduate,Junior,PRE-AASRAD:Pre-AAS in Radiologic Tech,Spring Semester 2021,Elementary Chemistry Laboratory,CHEM-1100,CHEM,1000,2,2016-08-31,16:38:00,17:35:00,57,FEMALE,16,2.538,60,2.378,0.16,27,Wed,FALSE,5,Aug,16,Afternoon,Introductory,Satisfactory,Full Time,Third Year,Junior
BGSU04014,Fall 2016,Undergraduate,Freshman,No Response,Spring Semester 2017,Elementary Chemistry Laboratory,CHEM-1100,CHEM,1000,2,2016-08-31,16:38:00,17:30:00,52,FEMALE,16,2,39,1.952,0.048,28,Wed,FALSE,5,Aug,16,Afternoon,Introductory,Needs Improvement,Full Time,First Year,Sophomore
BGSU03042,Fall 2016,Undergraduate,Freshman,No Response,Spring Semester 2018,Elementary Chemistry,CHEM-1090,CHEM,1000,2,2016-08-31,16:39:00,17:21:00,42,FEMALE,12,1.5,24,1.194,0.306,29,Wed,FALSE,5,Aug,16,Afternoon,Introductory,Needs Improvement,Half Time,First Year,Freshman
BGSU02886,Fall 2016,Undergraduate,Senior,EIEC-BSED:Inclusive Early Childhood,Spring Semester 2021,College Algebra,MATH-1220,MATH,1000,2,2016-08-31,16:41:00,17:50:00,68,FEMALE,12,2.666,143,3.465,-0.799,29,Wed,FALSE,5,Aug,16,Afternoon,Introductory,Good,Half Time,Fourth Year,Extended
BGSU04063,Fall 2016,Undergraduate,Freshman,No Response,Summer Semester 2017,Elementary Chemistry,CHEM-1090,CHEM,1000,2,2016-08-31,16:41:00,18:20:00,98,FEMALE,13,4,32,3.275,0.725,30,Wed,FALSE,5,Aug,16,Afternoon,Introductory,Good,Full Time,First Year,Sophomore
BGSU02940,Fall 2016,Undergraduate,Sophomore,No Response,Fall Semester 2017,Introduction to Statistics,MATH-1150,MATH,1000,2,2016-08-31,16:44:00,17:34:00,50,FEMALE,22,3.75,44,3.781,-0.031,30,Wed,FALSE,5,Aug,16,Afternoon,Introductory,Excellent,Overload,Second Year,Sophomore
BGSU01464,Fall 2016,Undergraduate,Senior,MCED-BSED:Middle Childhood Education,Spring Semester 2020,Calculus and Analytic Geometry,MATH-1310,MATH,1000,2,2016-08-31,16:48:00,18:42:00,114,MALE,13,4,145,3.384,0.616,28,Wed,FALSE,5,Aug,16,Afternoon,Introductory,Good,Full Time,Fourth Year,Extended
