datetime,hourly_cloudcover,hourly_temperature_2m,hourly_windspeed_10m,hourly_precipitation,hourly_rain,hourly_snowfall
2016-09-10T19:00:00Z,100,74.5,23.4,1.7,1.7,0
2016-09-10T20:00:00Z,99,73.4,21.3,0.5,0.5,0
2016-09-10T21:00:00Z,99,73.2,12.7,0,0,0
2016-09-10T22:00:00Z,99,72.3,19.1,0,0,0
2016-09-10T23:00:00Z,86,70.1,21.8,0,0,0
2016-09-11T00:00:00Z,90,67.9,20.1,0,0,0
2016-09-11T01:00:00Z,27,65.9,17,0,0,0
2016-09-11T02:00:00Z,19,64.2,15.5,0,0,0
2016-09-11T03:00:00Z,13,63.1,13.8,0,0,0
2016-09-11T04:00:00Z,6,62.3,13.4,0,0,0
2016-09-11T05:00:00Z,0,61.6,12.7,0,0,0
2016-09-11T06:00:00Z,0,60.7,12.4,0,0,0
2016-09-11T07:00:00Z,0,59.7,13,0,0,0
2016-09-11T08:00:00Z,0,58.9,12.9,0,0,0
2016-09-11T09:00:00Z,0,58.2,11.8,0,0,0
2016-09-11T10:00:00Z,0,57.5,10.7,0,0,0
2016-09-11T11:00:00Z,0,57.9,11.2,0,0,0
2016-09-11T12:00:00Z,0,60.6,11.6,0,0,0
2016-09-11T13:00:00Z,11,63.3,10.9,0,0,0
2016-09-11T14:00:00Z,7,65.7,8.7,0,0,0
2016-09-11T15:00:00Z,29,67.9,7.8,0,0,0
2016-09-11T16:00:00Z,30,69.5,7.3,0,0,0
2016-09-11T17:00:00Z,21,70.8,5.6,0,0,0
2016-09-11T18:00:00Z,23,71.3,4.4,0,0,0
2016-09-11T19:00:00Z,23,71.9,4.6,0,0,0
2016-09-11T20:00:00Z,18,72.1,5.1,0,0,0
2016-09-11T21:00:00Z,32,71.8,6.2,0,0,0
2016-09-11T22:00:00Z,23,71.1,4.3,0,0,0
2016-09-11T23:00:00Z,10,68.4,6.2,0,0,0
2016-09-12T00:00:00Z,4,65,6.6,0,0,0
2016-09-12T01:00:00Z,1,62.1,6.9,0,0,0
2016-09-12T02:00:00Z,0,60.7,7.5,0,0,0
2016-09-12T03:00:00Z,0,59.5,8.5,0,0,0
2016-09-12T04:00:00Z,0,58.5,8.9,0,0,0
2016-09-12T05:00:00Z,0,57.5,8.7,0,0,0
2016-09-12T06:00:00Z,0,56.7,8.8,0,0,0
2016-09-12T07:00:00Z,0,56.3,9.7,0,0,0
2016-09-12T08:00:00Z,0,55.8,8.9,0,0,0
2016-09-12T09:00:00Z,0,55.3,7.5,0,0,0
2016-09-12T10:00:00Z,0,54.6,6.9,0,0,0
2016-09-12T11:00:00Z,0,54.9,9.8,0,0,0
2016-09-12T12:00:00Z,0,60.5,8.1,0,0,0
2016-09-12T13:00:00Z,0,66,7,0,0,0
2016-09-12T14:00:00Z,0,70.4,7.5,0,0,0
2016-09-12T15:00:00Z,0,72.7,7.6,0,0,0
2016-09-12T16:00:00Z,7,74.5,6.9,0,0,0
2016-09-12T17:00:00Z,7,75.8,6.2,0,0,0
2016-09-12T18:00:00Z,0,76.2,6.5,0,0,0
2016-09-12T19:00:00Z,0,76.8,6.9,0,0,0
2016-09-12T20:00:00Z,0,77.1,7.9,0,0,0
2016-09-12T21:00:00Z,0,76.7,8,0,0,0
2016-09-12T22:00:00Z,0,75.3,4.7,0,0,0
2016-09-12T23:00:00Z,0,72.2,9,0,0,0
2016-09-13T00:00:00Z,0,68.5,7.7,0,0,0
2016-09-13T01:00:00Z,0,66.3,7.2,0,0,0
2016-09-13T02:00:00Z,0,64.6,7.6,0,0,0
2016-09-13T03:00:00Z,0,63.4,7.6,0,0,0
2016-09-13T04:00:00Z,0,62,7.5,0,0,0
2016-09-13T05:00:00Z,0,60.7,6.9,0,0,0
2016-09-13T06:00:00Z,0,59.2,7.2,0,0,0
2016-09-13T07:00:00Z,0,58.6,7.6,0,0,0
2016-09-13T08:00:00Z,15,58.1,8.7,0,0,0
2016-09-13T09:00:00Z,56,57.7,6.9,0,0,0
2016-09-13T10:00:00Z,91,57.4,7.9,0,0,0
2016-09-13T11:00:00Z,99,58.9,9.2,0,0,0
2016-09-13T12:00:00Z,97,63.6,7.4,0,0,0
2016-09-13T13:00:00Z,98,68.7,7.2,0,0,0
2016-09-13T14:00:00Z,97,73.2,9.5,0,0,0
2016-09-13T15:00:00Z,90,76.9,12.7,0,0,0
2016-09-13T16:00:00Z,89,79.2,14.5,0,0,0
2016-09-13T17:00:00Z,41,80.9,15,0,0,0
2016-09-13T18:00:00Z,0,81.5,15.3,0,0,0
2016-09-13T19:00:00Z,4,82.4,16.3,0,0,0
2016-09-13T20:00:00Z,24,82.6,16.8,0,0,0
2016-09-13T21:00:00Z,26,81.9,14.5,0,0,0
2016-09-13T22:00:00Z,57,79.9,11.4,0,0,0
2016-09-13T23:00:00Z,93,76.3,10.8,0,0,0
2016-09-14T00:00:00Z,84,74.1,11,0,0,0
2016-09-14T01:00:00Z,54,72.7,10.8,0,0,0
2016-09-14T02:00:00Z,72,71.8,12,0,0,0
2016-09-14T03:00:00Z,64,70,12,0,0,0
2016-09-14T04:00:00Z,7,68.5,11.3,0,0,0
2016-09-14T05:00:00Z,2,67.4,10.5,0,0,0
2016-09-14T06:00:00Z,10,67.4,9.1,0,0,0
2016-09-14T07:00:00Z,37,66.3,7.4,0,0,0
2016-09-14T08:00:00Z,51,65.3,5.9,0,0,0
2016-09-14T09:00:00Z,49,64.9,4.8,0,0,0
2016-09-14T10:00:00Z,74,64.9,4.5,0.1,0.1,0
2016-09-14T11:00:00Z,97,65.6,6.1,0.9,0.9,0
2016-09-14T12:00:00Z,99,66.7,9.2,1.8,1.8,0
2016-09-14T13:00:00Z,99,67.1,13,1.4,1.4,0
2016-09-14T14:00:00Z,99,66.6,14.2,0.5,0.5,0
2016-09-14T15:00:00Z,100,67,14.1,0.5,0.5,0
2016-09-14T16:00:00Z,92,67.9,15.6,0.3,0.3,0
2016-09-14T17:00:00Z,96,68.9,16.6,0,0,0
2016-09-14T18:00:00Z,99,71.3,17.6,0,0,0
2016-09-14T19:00:00Z,84,71.8,18.8,0,0,0
2016-09-14T20:00:00Z,85,71.8,19.4,0,0,0
2016-09-14T21:00:00Z,71,71,14.9,0,0,0
2016-09-14T22:00:00Z,38,69.4,13.6,0,0,0
2016-09-14T23:00:00Z,1,67.2,8.2,0,0,0
2016-09-15T00:00:00Z,1,65.2,7.1,0,0,0
2016-09-15T01:00:00Z,19,63.9,7,0,0,0
2016-09-15T02:00:00Z,56,62.9,6.4,0,0,0
2016-09-15T03:00:00Z,33,61.8,8.9,0,0,0
2016-09-15T04:00:00Z,12,60.7,10,0,0,0
2016-09-15T05:00:00Z,0,59.7,9.9,0,0,0
2016-09-15T06:00:00Z,7,59.1,9.6,0,0,0
2016-09-15T07:00:00Z,10,58.2,8.4,0,0,0
2016-09-15T08:00:00Z,0,57.5,8.9,0,0,0
2016-09-15T09:00:00Z,69,57.2,7.4,0,0,0
2016-09-15T10:00:00Z,73,57.1,8.9,0,0,0
2016-09-15T11:00:00Z,98,57.8,11.2,0,0,0
2016-09-15T12:00:00Z,98,61.5,11.4,0,0,0
2016-09-15T13:00:00Z,98,65.9,11.3,0,0,0
2016-09-15T14:00:00Z,92,68.8,12.2,0,0,0
2016-09-15T15:00:00Z,47,71,12,0,0,0
2016-09-15T16:00:00Z,65,72.5,11.8,0,0,0
2016-09-15T17:00:00Z,86,73.7,12.1,0,0,0
2016-09-15T18:00:00Z,80,74.2,12.1,0,0,0
2016-09-15T19:00:00Z,31,74,13.2,0,0,0
2016-09-15T20:00:00Z,4,72.8,15.8,0,0,0
2016-09-15T21:00:00Z,28,71,15.6,0,0,0
2016-09-15T22:00:00Z,15,68.5,14.2,0,0,0
2016-09-15T23:00:00Z,11,65.2,14,0,0,0
2016-09-16T00:00:00Z,0,63.1,13.7,0,0,0
2016-09-16T01:00:00Z,0,61.8,12.1,0,0,0
2016-09-16T02:00:00Z,0,60.8,10.8,0,0,0
2016-09-16T03:00:00Z,0,60,10.6,0,0,0
2016-09-16T04:00:00Z,2,59.2,10.1,0,0,0
2016-09-16T05:00:00Z,16,58.5,9.4,0,0,0
2016-09-16T06:00:00Z,35,57.6,7.6,0,0,0
2016-09-16T07:00:00Z,32,57,7.9,0,0,0
2016-09-16T08:00:00Z,28,56.5,7.6,0,0,0
2016-09-16T09:00:00Z,17,56.3,6.6,0,0,0
2016-09-16T10:00:00Z,37,55.8,7.3,0,0,0
2016-09-16T11:00:00Z,7,56.1,9.2,0,0,0
2016-09-16T12:00:00Z,20,60.9,7.1,0,0,0
2016-09-16T13:00:00Z,60,66.1,8,0,0,0
2016-09-16T14:00:00Z,92,70.8,8.9,0,0,0
2016-09-16T15:00:00Z,93,74.6,8.9,0,0,0
2016-09-16T16:00:00Z,98,77.6,10.3,0,0,0
2016-09-16T17:00:00Z,96,80,11.2,0,0,0
2016-09-16T18:00:00Z,100,82.2,12.6,0,0,0
2016-09-16T19:00:00Z,100,83.2,13.4,0,0,0
2016-09-16T20:00:00Z,100,83.7,13.6,0,0,0
2016-09-16T21:00:00Z,100,83.8,9.4,0,0,0
2016-09-16T22:00:00Z,100,81.7,10.5,0,0,0
2016-09-16T23:00:00Z,100,79.1,11.2,0,0,0
2016-09-17T00:00:00Z,100,77.2,10.4,0,0,0
2016-09-17T01:00:00Z,100,74.8,11.1,0.9,0.9,0
2016-09-17T02:00:00Z,99,72.2,11.4,0.6,0.6,0
2016-09-17T03:00:00Z,96,71.6,11.4,0,0,0
2016-09-17T04:00:00Z,98,71.4,12.1,0,0,0
2016-09-17T05:00:00Z,100,71.3,11.8,0.2,0.2,0
2016-09-17T06:00:00Z,100,71.2,11.9,0,0,0
2016-09-17T07:00:00Z,100,70.9,12.5,0,0,0
2016-09-17T08:00:00Z,100,70.9,10.1,0,0,0
2016-09-17T09:00:00Z,100,70.3,14.5,0.1,0.1,0
2016-09-17T10:00:00Z,100,70,10,0.4,0.4,0
2016-09-17T11:00:00Z,100,69.8,8.4,0.9,0.9,0
2016-09-17T12:00:00Z,100,70,10.4,1,1,0
2016-09-17T13:00:00Z,100,71,12.6,1,1,0
2016-09-17T14:00:00Z,100,71.7,13,0.5,0.5,0
2016-09-17T15:00:00Z,100,72.5,13.5,1.4,1.4,0
2016-09-17T16:00:00Z,100,72.3,16.4,2.9,2.9,0
2016-09-17T17:00:00Z,100,71.5,23.3,3.1,3.1,0
2016-09-17T18:00:00Z,95,70,21.2,0.9,0.9,0
2016-09-17T19:00:00Z,64,71.2,21.3,0.1,0.1,0
2016-09-17T20:00:00Z,56,73.6,18.7,0,0,0
2016-09-17T21:00:00Z,62,74.9,17.7,0,0,0
2016-09-17T22:00:00Z,29,73.1,13,0.5,0.5,0
2016-09-17T23:00:00Z,26,71.5,11.6,0,0,0
2016-09-18T00:00:00Z,30,69.8,11.4,0.2,0.2,0
2016-09-18T01:00:00Z,24,69.1,13,0,0,0
2016-09-18T02:00:00Z,20,68.6,13.6,0,0,0
2016-09-18T03:00:00Z,19,68,14.3,0,0,0
2016-09-18T04:00:00Z,12,67.4,14.4,0,0,0
2016-09-18T05:00:00Z,13,67,13.8,0,0,0
2016-09-18T06:00:00Z,25,67.3,13.5,0,0,0
2016-09-18T07:00:00Z,74,66.8,12.3,0,0,0
2016-09-18T08:00:00Z,69,66.2,11.3,0,0,0
2016-09-18T09:00:00Z,62,65.3,6.6,0,0,0
2016-09-18T10:00:00Z,25,64.4,5.4,0,0,0
2016-09-18T11:00:00Z,65,64.1,6.6,0,0,0
2016-09-18T12:00:00Z,28,66.3,7.9,0,0,0
2016-09-18T13:00:00Z,5,69.3,5.4,0,0,0
2016-09-18T14:00:00Z,56,72.3,4.3,0,0,0
2016-09-18T15:00:00Z,44,75.4,5.5,0,0,0
2016-09-18T16:00:00Z,49,77.9,8.2,0,0,0
2016-09-18T17:00:00Z,48,79,10,0,0,0
2016-09-18T18:00:00Z,94,79,9.7,0,0,0
2016-09-18T19:00:00Z,81,79.3,9.1,0,0,0
2016-09-18T20:00:00Z,86,79,8.4,0,0,0
2016-09-18T21:00:00Z,92,78.3,4.5,0,0,0
2016-09-18T22:00:00Z,74,76.8,5.1,0,0,0
2016-09-18T23:00:00Z,80,75.8,5,0,0,0
2016-09-19T00:00:00Z,79,73.9,3.9,0,0,0
2016-09-19T01:00:00Z,63,72.3,2.9,0,0,0
2016-09-19T02:00:00Z,24,70.9,2.7,0,0,0
2016-09-19T03:00:00Z,4,69.5,1.8,0,0,0
2016-09-19T04:00:00Z,0,68.1,2,0,0,0
2016-09-19T05:00:00Z,1,66.4,1.8,0,0,0
2016-09-19T06:00:00Z,0,63.2,2.6,0,0,0
2016-09-19T07:00:00Z,28,59.7,4.7,0,0,0
2016-09-19T08:00:00Z,28,59.1,5.5,0,0,0
2016-09-19T09:00:00Z,64,58.5,5.3,0,0,0
2016-09-19T10:00:00Z,100,58,5.4,0,0,0
2016-09-19T11:00:00Z,100,58,7.1,0,0,0
2016-09-19T12:00:00Z,100,64.2,5.1,0,0,0
2016-09-19T13:00:00Z,0,70.2,4.6,0,0,0
2016-09-19T14:00:00Z,0,74.2,4.7,0,0,0
2016-09-19T15:00:00Z,0,76.9,1.8,0,0,0
2016-09-19T16:00:00Z,0,79,1.8,0,0,0
2016-09-19T17:00:00Z,0,80.6,1.8,0,0,0
2016-09-19T18:00:00Z,0,81.6,1.8,0,0,0
2016-09-19T19:00:00Z,0,82,2.2,0,0,0
2016-09-19T20:00:00Z,0,82,1.3,0,0,0
2016-09-19T21:00:00Z,0,81.6,3.7,0,0,0
2016-09-19T22:00:00Z,2,79.6,5,0,0,0
2016-09-19T23:00:00Z,0,74.7,8.2,0,0,0
2016-09-20T00:00:00Z,12,70.1,8.1,0,0,0
2016-09-20T01:00:00Z,20,67.3,8.7,0,0,0
2016-09-20T02:00:00Z,56,65.2,8,0,0,0
2016-09-20T03:00:00Z,41,63.9,7.2,0,0,0
2016-09-20T04:00:00Z,17,63.1,7.2,0,0,0
2016-09-20T05:00:00Z,65,62.4,7.2,0,0,0
2016-09-20T06:00:00Z,81,61.9,7.1,0,0,0
2016-09-20T07:00:00Z,80,62.3,7.4,0,0,0
2016-09-20T08:00:00Z,71,62.8,7.7,0,0,0
2016-09-20T09:00:00Z,65,63.4,7.7,0,0,0
2016-09-20T10:00:00Z,45,63.1,6.7,0,0,0
2016-09-20T11:00:00Z,9,62.7,7,0,0,0
2016-09-20T12:00:00Z,13,66.4,6,0,0,0
2016-09-20T13:00:00Z,4,71.1,5.5,0,0,0
2016-09-20T14:00:00Z,5,74.9,5.4,0,0,0
2016-09-20T15:00:00Z,5,77.9,4,0,0,0
2016-09-20T16:00:00Z,3,79.9,2.9,0,0,0
2016-09-20T17:00:00Z,2,81.6,4.7,0,0,0
2016-09-20T18:00:00Z,1,82.9,6.5,0,0,0
2016-09-20T19:00:00Z,2,83.4,7,0,0,0
2016-09-20T20:00:00Z,10,83.2,6.5,0,0,0
2016-09-20T21:00:00Z,8,82.5,6,0,0,0
2016-09-20T22:00:00Z,15,80,5.4,0,0,0
2016-09-20T23:00:00Z,8,76,7.3,0,0,0
2016-09-21T00:00:00Z,2,72.8,8.4,0,0,0
2016-09-21T01:00:00Z,7,70.7,9.5,0,0,0
2016-09-21T02:00:00Z,6,69.1,9.4,0,0,0
2016-09-21T03:00:00Z,0,68,8,0,0,0
2016-09-21T04:00:00Z,0,66.9,7.2,0,0,0
2016-09-21T05:00:00Z,0,66.2,6.5,0,0,0
2016-09-21T06:00:00Z,0,65.4,7.2,0,0,0
2016-09-21T07:00:00Z,0,64.9,7.6,0,0,0
2016-09-21T08:00:00Z,0,64.6,8.7,0,0,0
2016-09-21T09:00:00Z,17,64.4,7.1,0,0,0
2016-09-21T10:00:00Z,0,63.9,7.2,0,0,0
2016-09-21T11:00:00Z,4,63.6,7.9,0,0,0
2016-09-21T12:00:00Z,87,67.3,8.2,0,0,0
2016-09-21T13:00:00Z,100,72.6,6.9,0,0,0
2016-09-21T14:00:00Z,100,76.9,3.2,0,0,0
2016-09-21T15:00:00Z,100,80.2,2.3,0,0,0
2016-09-21T16:00:00Z,100,82.5,1.9,0,0,0
2016-09-21T17:00:00Z,100,84,1.5,0,0,0
2016-09-21T18:00:00Z,97,82.9,2.6,0,0,0
2016-09-21T19:00:00Z,92,83.5,5,0,0,0
2016-09-21T20:00:00Z,96,83.6,6.2,0,0,0
2016-09-21T21:00:00Z,27,83.3,4,0,0,0
2016-09-21T22:00:00Z,8,82,3.1,0,0,0
2016-09-21T23:00:00Z,26,77.7,6.7,0,0,0
2016-09-22T00:00:00Z,20,74.2,8.9,0,0,0
2016-09-22T01:00:00Z,36,71.8,8.5,0,0,0
2016-09-22T02:00:00Z,37,70.4,8.4,0,0,0
2016-09-22T03:00:00Z,87,69.2,10.5,0,0,0
2016-09-22T04:00:00Z,93,68.4,8.1,0,0,0
2016-09-22T05:00:00Z,31,67.3,7.3,0,0,0
2016-09-22T06:00:00Z,62,67.3,6.3,0,0,0
2016-09-22T07:00:00Z,100,66.6,5.7,0,0,0
2016-09-22T08:00:00Z,97,65.7,6.1,0,0,0
2016-09-22T09:00:00Z,20,64.5,5.9,0,0,0
2016-09-22T10:00:00Z,64,63.5,7.9,0,0,0
2016-09-22T11:00:00Z,49,63.7,11.5,0,0,0
2016-09-22T12:00:00Z,23,68.6,11.9,0,0,0
2016-09-22T13:00:00Z,40,74.8,10.5,0,0,0
2016-09-22T14:00:00Z,47,79.4,9,0,0,0
2016-09-22T15:00:00Z,45,81.7,9.4,0,0,0
2016-09-22T16:00:00Z,30,83.6,8.4,0,0,0
2016-09-22T17:00:00Z,47,85,7,0,0,0
2016-09-22T18:00:00Z,85,85.7,6.4,0,0,0
2016-09-22T19:00:00Z,95,86,6.4,0,0,0
2016-09-22T20:00:00Z,99,85.7,6,0,0,0
2016-09-22T21:00:00Z,96,85,3.1,0,0,0
2016-09-22T22:00:00Z,91,82.4,2.8,0,0,0
2016-09-22T23:00:00Z,98,79.1,2.3,0,0,0
2016-09-23T00:00:00Z,98,76.7,1.1,0,0,0
2016-09-23T01:00:00Z,97,75.3,1.3,0,0,0
2016-09-23T02:00:00Z,85,74.6,3.3,0,0,0
2016-09-23T03:00:00Z,78,72.3,4.5,0,0,0
2016-09-23T04:00:00Z,89,70.9,5.8,0,0,0
2016-09-23T05:00:00Z,70,70.1,6.6,0,0,0
2016-09-23T06:00:00Z,82,69.9,7.6,0,0,0
2016-09-23T07:00:00Z,76,69.1,8.4,0,0,0
2016-09-23T08:00:00Z,69,69.1,9,0,0,0
2016-09-23T09:00:00Z,66,69,9.2,0,0,0
2016-09-23T10:00:00Z,40,68.4,8.2,0,0,0
2016-09-23T11:00:00Z,24,67.9,8.6,0,0,0
2016-09-23T12:00:00Z,30,71.6,8,0,0,0
2016-09-23T13:00:00Z,13,75.7,7,0,0,0
2016-09-23T14:00:00Z,70,79.3,6.8,0,0,0
2016-09-23T15:00:00Z,78,82,7.6,0,0,0
2016-09-23T16:00:00Z,89,83.6,8.6,0,0,0
2016-09-23T17:00:00Z,96,84.3,9.3,0,0,0
2016-09-23T18:00:00Z,83,84.4,9.3,0,0,0
2016-09-23T19:00:00Z,63,83.6,9.4,0,0,0
2016-09-23T20:00:00Z,56,80.4,10.2,0.5,0.5,0
2016-09-23T21:00:00Z,74,78.2,14.5,0,0,0
2016-09-23T22:00:00Z,72,75.2,16.1,0,0,0
2016-09-23T23:00:00Z,42,72.1,17.6,0,0,0
2016-09-24T00:00:00Z,20,69.9,18.7,0,0,0
2016-09-24T01:00:00Z,58,68.2,19.8,0,0,0
2016-09-24T02:00:00Z,74,67.1,19,0,0,0
2016-09-24T03:00:00Z,61,66.4,18.7,0,0,0
2016-09-24T04:00:00Z,82,66.2,19.6,0,0,0
2016-09-24T05:00:00Z,100,65.9,18.6,0,0,0
2016-09-24T06:00:00Z,100,65.5,17.1,0,0,0
2016-09-24T07:00:00Z,99,65.2,15.5,0,0,0
2016-09-24T08:00:00Z,98,65,14.7,0,0,0
2016-09-24T09:00:00Z,100,64.7,12,0,0,0
2016-09-24T10:00:00Z,100,64.3,13.6,0,0,0
2016-09-24T11:00:00Z,100,64.2,14.9,0,0,0
2016-09-24T12:00:00Z,100,64.4,15,0,0,0
2016-09-24T13:00:00Z,100,65,14.7,0,0,0
2016-09-24T14:00:00Z,97,66.1,15.8,0,0,0
2016-09-24T15:00:00Z,91,68.4,16,0,0,0
2016-09-24T16:00:00Z,98,69.9,15.5,0,0,0
2016-09-24T17:00:00Z,82,70.8,15.1,0,0,0
2016-09-24T18:00:00Z,25,70.2,14.5,0,0,0
2016-09-24T19:00:00Z,21,70.4,13.7,0,0,0
2016-09-24T20:00:00Z,10,69.4,14.9,0,0,0
2016-09-24T21:00:00Z,0,67.6,14.9,0,0,0
2016-09-24T22:00:00Z,0,65.1,15.4,0,0,0
2016-09-24T23:00:00Z,0,62.5,15.8,0,0,0
2016-09-25T00:00:00Z,0,60.7,14.1,0,0,0
2016-09-25T01:00:00Z,0,59.4,12.8,0,0,0
2016-09-25T02:00:00Z,0,58.4,11.9,0,0,0
2016-09-25T03:00:00Z,0,57.7,11.2,0,0,0
2016-09-25T04:00:00Z,0,57.2,10.9,0,0,0
2016-09-25T05:00:00Z,0,56.6,10.9,0,0,0
2016-09-25T06:00:00Z,0,56.4,10.7,0,0,0
2016-09-25T07:00:00Z,0,55.8,9.5,0,0,0
2016-09-25T08:00:00Z,0,55.2,8.4,0,0,0
2016-09-25T09:00:00Z,0,54.6,7.4,0,0,0
2016-09-25T10:00:00Z,0,54,6.2,0,0,0
2016-09-25T11:00:00Z,5,54,7.7,0,0,0
2016-09-25T12:00:00Z,3,57.8,7.8,0,0,0
2016-09-25T13:00:00Z,19,62,8.3,0,0,0
2016-09-25T14:00:00Z,36,66,7.9,0,0,0
2016-09-25T15:00:00Z,0,69.4,7.5,0,0,0
2016-09-25T16:00:00Z,1,72,7.1,0,0,0
2016-09-25T17:00:00Z,2,74,5.6,0,0,0
2016-09-25T18:00:00Z,36,75.7,5.5,0,0,0
2016-09-25T19:00:00Z,72,76.5,6.2,0,0,0
2016-09-25T20:00:00Z,89,76.6,6.7,0,0,0
2016-09-25T21:00:00Z,31,75.7,9,0,0,0
2016-09-25T22:00:00Z,41,72.9,9.1,0,0,0
2016-09-25T23:00:00Z,31,69.1,10.9,0,0,0
2016-09-26T00:00:00Z,36,67,10.9,0,0,0
2016-09-26T01:00:00Z,51,65.8,10.2,0,0,0
2016-09-26T02:00:00Z,68,65.4,11.7,0,0,0
2016-09-26T03:00:00Z,59,65.5,13.7,0,0,0
2016-09-26T04:00:00Z,64,66.2,15.6,0,0,0
2016-09-26T05:00:00Z,74,67.1,16.3,0,0,0
2016-09-26T06:00:00Z,42,67.9,17.3,1.2,1.2,0
2016-09-26T07:00:00Z,46,66.5,17.3,2.3,2.3,0
2016-09-26T08:00:00Z,77,66.4,16.5,2.4,2.4,0
2016-09-26T09:00:00Z,100,67,18.4,1.7,1.7,0
2016-09-26T10:00:00Z,100,67.2,20,1.1,1.1,0
2016-09-26T11:00:00Z,100,67.1,20.6,0.8,0.8,0
2016-09-26T12:00:00Z,99,65.2,18.7,1.6,1.6,0
2016-09-26T13:00:00Z,100,62.8,15.7,2.5,2.5,0
2016-09-26T14:00:00Z,98,61.9,15.4,1.1,1.1,0
2016-09-26T15:00:00Z,100,61.7,22.5,0,0,0
2016-09-26T16:00:00Z,100,63,22.8,0,0,0
2016-09-26T17:00:00Z,90,64.2,21.2,0,0,0
2016-09-26T18:00:00Z,62,66.4,22.3,0,0,0
2016-09-26T19:00:00Z,37,67.7,22.9,0,0,0
2016-09-26T20:00:00Z,16,68.1,23.7,0,0,0
2016-09-26T21:00:00Z,4,67.4,18.6,0,0,0
2016-09-26T22:00:00Z,5,65.5,14.2,0,0,0
2016-09-26T23:00:00Z,2,63.1,12.5,0,0,0
2016-09-27T00:00:00Z,4,61.1,13.7,0,0,0
2016-09-27T01:00:00Z,3,59.6,15.3,0,0,0
2016-09-27T02:00:00Z,6,58.6,16.3,0,0,0
2016-09-27T03:00:00Z,1,57.9,16.2,0,0,0
2016-09-27T04:00:00Z,2,57.2,15.5,0,0,0
2016-09-27T05:00:00Z,2,56.6,15.6,0,0,0
2016-09-27T06:00:00Z,2,55.2,17.1,0,0,0
2016-09-27T07:00:00Z,1,54.9,18.4,0,0,0
2016-09-27T08:00:00Z,0,54.7,18.5,0,0,0
2016-09-27T09:00:00Z,1,54.3,17.1,0,0,0
2016-09-27T10:00:00Z,1,53.8,17.1,0,0,0
2016-09-27T11:00:00Z,1,53.8,19,0,0,0
2016-09-27T12:00:00Z,0,56.4,21.3,0,0,0
2016-09-27T13:00:00Z,0,60.1,25,0,0,0
2016-09-27T14:00:00Z,0,63.5,27.7,0,0,0
2016-09-27T15:00:00Z,0,66.3,28.2,0,0,0
2016-09-27T16:00:00Z,4,68.3,31.7,0,0,0
2016-09-27T17:00:00Z,3,69.5,32.3,0,0,0
2016-09-27T18:00:00Z,1,70.4,30.6,0,0,0
2016-09-27T19:00:00Z,1,70.7,29.5,0,0,0
2016-09-27T20:00:00Z,3,70.5,27.8,0,0,0
2016-09-27T21:00:00Z,11,69.5,20,0,0,0
2016-09-27T22:00:00Z,8,67.1,11.6,0,0,0
2016-09-27T23:00:00Z,10,63.5,8.5,0,0,0
2016-09-28T00:00:00Z,32,60.9,8.7,0,0,0
2016-09-28T01:00:00Z,57,58.7,8.7,0,0,0
2016-09-28T02:00:00Z,77,57.2,8,0,0,0
2016-09-28T03:00:00Z,91,56.7,6.9,0,0,0
2016-09-28T04:00:00Z,93,56.1,6.8,0,0,0
2016-09-28T05:00:00Z,97,55.6,6.5,0,0,0
2016-09-28T06:00:00Z,99,55.1,6.9,0,0,0
2016-09-28T07:00:00Z,100,54.6,7.2,0,0,0
2016-09-28T08:00:00Z,100,54.9,8,0,0,0
2016-09-28T09:00:00Z,100,55.4,9.6,0,0,0
2016-09-28T10:00:00Z,100,55.8,12,0,0,0
2016-09-28T11:00:00Z,100,56.7,14.1,0.5,0.5,0
2016-09-28T12:00:00Z,100,57.6,11.3,1.2,1.2,0
2016-09-28T13:00:00Z,100,58.7,10.5,1.3,1.3,0
2016-09-28T14:00:00Z,100,58.8,11.8,1.3,1.3,0
2016-09-28T15:00:00Z,100,58.4,11.5,1.9,1.9,0
2016-09-28T16:00:00Z,100,57.3,10.9,1.9,1.9,0
2016-09-28T17:00:00Z,100,57.3,15.7,1.1,1.1,0
2016-09-28T18:00:00Z,88,57.8,18,0.1,0.1,0
2016-09-28T19:00:00Z,100,58.6,17.3,0,0,0
2016-09-28T20:00:00Z,100,59.2,13.5,0.2,0.2,0
2016-09-28T21:00:00Z,100,58.3,12.3,0.4,0.4,0
2016-09-28T22:00:00Z,78,57.8,11.7,1.2,1.2,0
2016-09-28T23:00:00Z,85,57.7,10.4,1.3,1.3,0
2016-09-29T00:00:00Z,99,58,9.4,1.5,1.5,0
2016-09-29T01:00:00Z,88,58.2,10.1,1.5,1.5,0
2016-09-29T02:00:00Z,94,58.6,10.3,1.6,1.6,0
2016-09-29T03:00:00Z,100,58.9,10,2.4,2.4,0
2016-09-29T04:00:00Z,100,59.4,8.9,3,3,0
2016-09-29T05:00:00Z,98,59.3,6.9,1.1,1.1,0
2016-09-29T06:00:00Z,16,56.4,3.9,0,0,0
2016-09-29T07:00:00Z,8,55.9,4.3,0,0,0
2016-09-29T08:00:00Z,12,54.2,4.8,0,0,0
2016-09-29T09:00:00Z,48,53.2,4.8,0,0,0
2016-09-29T10:00:00Z,87,53.1,4.6,0,0,0
2016-09-29T11:00:00Z,96,53.7,5.3,0,0,0
