Semester,Semester_Week,Duration_In_Min,Gender,Term_Credit_Hours,Term_GPA,Total_Credit_Hours_Earned,Cumulative_GPA,Change_in_GPA,Day_of_Week,Hour_of_Day,Course_Level,Expected_Graduation_Yr,Underclassman,Group_Size,Total_Visits
Fall 2016,16,62,FEMALE,14,3.363,147,3.175,0.188,Fri,15,Introductory,2018,0,2,3
Fall 2016,16,19,FEMALE,17,3.294,134,3.214,0.08,Fri,16,Introductory,2018,0,1,22
Fall 2016,16,48,MALE,17,3.062,30,3.111,-0.049,Sun,12,Introductory,2017,1,1,6
Fall 2016,16,189,FEMALE,15,4,27,3.888,0.112,Sun,12,Intermediate,2021,0,4,9
Fall 2016,16,215,FEMALE,17,2.529,133,2.879,-0.35,Sun,12,Intermediate,2018,0,4,43
Fall 2016,16,189,FEMALE,17,4,39,4,0,Sun,12,Intermediate,2021,0,4,7
Fall 2016,16,100,MALE,19,3.187,137,3.036,0.151,Sun,12,Introductory,2020,0,4,7
Fall 2016,16,348,MALE,6,4,134,3.423,0.577,Sun,12,Intermediate,2017,0,2,11
Fall 2016,16,27,MALE,17,2.882,126,2.319,0.563,Sun,12,Intermediate,2021,0,2,21
Fall 2016,16,583,FEMALE,17,4,142,3.811,0.189,Sun,12,Introductory,2018,0,1,13
Fall 2016,16,226,MALE,15,4,156,3.598,0.402,Sun,12,Introductory,2019,0,1,10
Fall 2016,16,54,FEMALE,14,3.625,144,3.61,0.015,Sun,12,Advanced,2018,0,1,13
Fall 2016,16,102,MALE,13,2.846,15,2.65,0.196,Sun,12,Advanced,2018,0,1,32
Fall 2016,16,118,MALE,12,3.75,152,3.357,0.393,Sun,12,Intermediate,2019,0,1,1
Fall 2016,16,128,MALE,18,3.666,159,3.736,-0.07,Sun,12,Intermediate,2019,0,2,71
Fall 2016,16,347,MALE,16,2.687,138,3.022,-0.335,Sun,12,Introductory,2018,0,2,62
Fall 2016,16,151,FEMALE,12,3.75,149,3.602,0.148,Sun,12,Intermediate,2019,0,1,8
Fall 2016,16,69,MALE,15,4,123,3.735,0.265,Sun,12,Intermediate,2018,0,1,18
Fall 2016,16,25,MALE,13,2.384,128,2.956,-0.572,Sun,12,Introductory,2018,0,1,1
Fall 2016,16,224,MALE,14,3.062,141,3.302,-0.24,Sun,12,Intermediate,2018,0,1,1
Fall 2016,16,459,MALE,14,3.714,123,3.12,0.594,Sun,12,Intermediate,2018,0,3,5
Fall 2016,16,240,MALE,13,2.384,127,2.758,-0.374,Sun,12,Intermediate,2019,0,3,19
Fall 2016,16,125,MALE,15,3.666,123,3.57,0.096,Sun,12,Introductory,2020,0,3,60
Fall 2016,16,531,FEMALE,14,3.571,125,3.043,0.528,Sun,13,Intermediate,2018,0,2,8
Fall 2016,16,105,MALE,16,4,134,3.5,0.5,Sun,13,Intermediate,2020,0,2,20
Fall 2016,16,299,MALE,16,2.875,0,3.317,-0.442,Sun,13,Introductory,2018,0,1,49
Fall 2016,16,30,FEMALE,12,2.25,128,2.181,0.069,Sun,13,Intermediate,2020,0,1,1
Fall 2016,16,93,MALE,20,2.625,120,2.611,0.014,Sun,13,Introductory,2021,0,1,1
Fall 2016,16,114,FEMALE,18,4,132,3.841,0.159,Sun,14,Intermediate,2018,0,1,18
Fall 2016,16,363,MALE,13,1.769,133,2.311,-0.542,Sun,14,Intermediate,2018,0,1,46
Fall 2016,16,98,FEMALE,14,3.142,126,3.722,-0.58,Sun,14,Advanced,2018,0,1,7
Fall 2016,16,101,FEMALE,17,4,150,4,0,Sun,14,Intermediate,2018,0,2,37
Fall 2016,16,102,MALE,19,3.307,150,3.1,0.207,Sun,14,Intermediate,2018,0,2,10
Fall 2016,16,83,MALE,15,3.2,129,3.275,-0.075,Sun,14,Introductory,2019,0,1,5
Fall 2016,16,119,FEMALE,21,3.562,150,3.633,-0.071,Sun,14,Introductory,2021,0,1,6
Fall 2016,16,102,MALE,16,3.076,128,2.686,0.39,Sun,14,Introductory,2018,0,1,12
Fall 2016,16,99,MALE,15,3.5,150,3.256,0.244,Sun,14,Advanced,2018,0,1,9
Fall 2016,16,52,MALE,14,4,162,3.942,0.058,Sun,14,Advanced,2018,0,1,10
Fall 2016,16,197,MALE,16,4,123,4,0,Sun,14,Introductory,2021,0,2,9
Fall 2016,16,199,FEMALE,16,3.769,129,3.577,0.192,Sun,14,Introductory,2020,0,2,30
Fall 2016,16,159,FEMALE,15,2.8,132,2.988,-0.188,Sun,14,Introductory,2018,0,2,2
Fall 2016,16,159,FEMALE,15,3.5,128,3,0.5,Sun,14,Introductory,2018,0,2,4
Fall 2016,16,186,MALE,16,3.8,139,3.593,0.207,Sun,14,Introductory,2020,0,1,36
Fall 2016,16,42,FEMALE,14,3.071,123,3.505,-0.434,Sun,14,Advanced,2018,0,1,1
Fall 2016,16,80,MALE,10,2.333,139,2.924,-0.591,Sun,14,Intermediate,2018,0,1,33
Fall 2016,16,120,MALE,9,1.5,130,2.438,-0.938,Sun,15,Intermediate,2020,0,1,4
Fall 2016,16,120,MALE,15,3.8,122,3.622,0.178,Sun,15,Intermediate,2020,0,1,2
Fall 2016,16,13,FEMALE,12,3.75,149,3.602,0.148,Sun,15,Intermediate,2019,0,1,8
Fall 2016,16,119,FEMALE,15,3,126,3.062,-0.062,Sun,15,Introductory,2018,0,1,9
Fall 2016,16,119,MALE,14,3.142,158.19,3.106,0.036,Sun,15,Introductory,2018,0,1,26
Fall 2016,16,60,FEMALE,14,3.363,147,3.175,0.188,Sun,15,Introductory,2018,0,1,3
Fall 2016,16,59,FEMALE,16,3.769,122,3.454,0.315,Sun,15,Introductory,2020,0,1,4
Fall 2016,16,187,FEMALE,17,3.785,138,3.721,0.064,Sun,15,Intermediate,2018,0,1,15
Fall 2016,16,110,MALE,14,2.615,131,2.477,0.138,Sun,15,Intermediate,2019,0,1,33
Fall 2016,16,394,FEMALE,12,1.666,138,2.833,-1.167,Sun,15,Introductory,2020,0,2,19
Fall 2016,16,213,FEMALE,12,3,128,3.095,-0.095,Sun,15,Introductory,2018,0,2,22
Fall 2016,16,81,FEMALE,14,2,75,1.813,0.187,Sun,15,Introductory,2021,0,1,3
Fall 2016,16,31,MALE,14,4,162,3.942,0.058,Sun,15,Introductory,2018,0,1,10
Fall 2016,16,75,FEMALE,16,2.769,144,2.854,-0.085,Sun,15,Introductory,2018,0,1,24
Fall 2016,16,271,MALE,15,2.25,137,2.722,-0.472,Sun,15,Advanced,2018,0,1,29
Fall 2016,16,24,MALE,15,3.6,122,3.68,-0.08,Sun,15,Intermediate,2019,0,1,31
Fall 2016,16,363,MALE,15,2.4,136,2.893,-0.493,Sun,15,Introductory,2019,0,3,22
Fall 2016,16,125,FEMALE,16,3.461,67,3.633,-0.172,Sun,15,Advanced,2017,0,3,16
Fall 2016,16,16,MALE,16,2.562,46,2.441,0.121,Sun,15,Intermediate,2017,1,3,1
Fall 2016,16,73,FEMALE,16,4,122,4,0,Sun,16,Advanced,2018,0,1,13
Fall 2016,16,51,MALE,17,3.062,30,3.111,-0.049,Sun,16,Introductory,2017,1,1,6
Fall 2016,16,180,MALE,10,2.333,139,2.924,-0.591,Sun,16,Intermediate,2018,0,1,33
Fall 2016,16,219,MALE,16,3.2,126,2.983,0.217,Sun,16,Introductory,2021,0,1,7
Fall 2016,16,37,FEMALE,12,2.5,146,2.166,0.334,Sun,16,Advanced,2018,0,1,13
Fall 2016,16,178,MALE,17,2.882,126,2.319,0.563,Sun,16,Intermediate,2021,0,1,21
Fall 2016,16,43,FEMALE,18,3.4,142,3.466,-0.066,Sun,16,Introductory,2018,0,1,8
Fall 2016,16,107,MALE,13,2.384,127,2.758,-0.374,Sun,16,Introductory,2019,0,1,19
Fall 2016,16,106,MALE,13,3.307,144,2.796,0.511,Sun,16,Introductory,2018,0,1,28
Fall 2016,16,105,MALE,15,2.4,179,2.615,-0.215,Sun,16,Introductory,2018,0,1,10
Fall 2016,16,52,MALE,14,2.615,131,2.477,0.138,Sun,17,Introductory,2019,0,1,33
Fall 2016,16,211,FEMALE,10,3.5,148,3.452,0.048,Sun,17,Introductory,2018,0,1,3
Fall 2016,16,105,FEMALE,16,4,122,3.974,0.026,Sun,17,Introductory,2018,0,1,9
Fall 2016,16,256,FEMALE,18,2.4,137,2.601,-0.201,Sun,17,Intermediate,2017,0,1,5
Fall 2016,16,91,FEMALE,13,3.769,128,3.675,0.094,Sun,17,Intermediate,2018,0,2,4
Fall 2016,16,66,MALE,16,1.75,125,2.144,-0.394,Sun,17,Introductory,2018,0,2,14
Fall 2016,16,28,MALE,6,4,134,3.423,0.577,Sun,17,Advanced,2017,0,2,11
Fall 2016,16,66,MALE,16,4,125,3.619,0.381,Sun,17,Intermediate,2019,0,2,15
Fall 2016,16,97,FEMALE,13,3.307,122,3.492,-0.185,Sun,18,Intermediate,2018,0,1,11
Fall 2016,16,69,FEMALE,19,3.769,125,3.775,-0.006,Sun,18,Introductory,2018,0,1,41
Fall 2016,16,191,FEMALE,16,4,140,3.909,0.091,Sun,18,Introductory,2018,0,1,8
Fall 2016,16,160,MALE,13,3.23,133,2.581,0.649,Sun,18,Advanced,2018,0,1,2
Fall 2016,16,87,MALE,10,2.7,130,3.192,-0.492,Sun,18,Intermediate,2018,0,1,20
Fall 2016,16,162,MALE,15,3.8,128,3.389,0.411,Sun,18,Introductory,2020,0,1,3
Fall 2016,16,72,FEMALE,14,3.357,123,3.676,-0.319,Sun,18,Intermediate,2018,0,1,21
Fall 2016,16,55,MALE,15,2.6,127,2.514,0.086,Sun,19,Introductory,2021,0,1,25
Fall 2016,16,83,MALE,16,2.875,0,3.317,-0.442,Sun,20,Introductory,2018,0,1,49
Fall 2016,16,28,FEMALE,17,3.785,138,3.721,0.064,Sun,20,Intermediate,2018,0,2,15
Fall 2016,16,82,MALE,16,2.687,138,3.022,-0.335,Sun,20,Introductory,2018,0,2,62
Fall 2016,16,100,MALE,16,3.437,122,3.409,0.028,Sun,20,Intermediate,2019,0,1,22
Fall 2016,16,95,FEMALE,14,2.928,151,3.322,-0.394,Sun,20,Advanced,2018,0,1,8
Fall 2016,16,21,MALE,14,1.428,133,1.946,-0.518,Sun,20,Intermediate,2018,0,1,3
Fall 2016,16,71,MALE,6,4,134,3.423,0.577,Sun,20,Intermediate,2017,0,1,11
Fall 2016,16,48,FEMALE,18,3.187,141,3.224,-0.037,Sun,21,Introductory,2020,0,1,28
Fall 2016,16,46,FEMALE,21,3.8,108,3.45,0.35,Sun,21,Introductory,2018,0,1,7
Fall 2016,16,34,FEMALE,16,3.25,130,3.593,-0.343,Sun,21,Introductory,2019,0,1,9
Fall 2016,16,21,MALE,16,3.25,128,3.221,0.029,Sun,21,Intermediate,2018,0,2,12
Fall 2016,16,21,MALE,15,3.2,124,3.479,-0.279,Sun,21,Intermediate,2018,0,2,12
Fall 2016,17,118,MALE,17,2.882,126,2.319,0.563,Mon,8,Intermediate,2021,0,1,21
Fall 2016,17,250,FEMALE,16,3.062,128,3.294,-0.232,Mon,8,Intermediate,2018,0,1,13
Fall 2016,17,215,MALE,12,2.666,133,2.636,0.03,Mon,9,Introductory,2018,0,1,17
Fall 2016,17,184,MALE,16,3.25,128,3.221,0.029,Mon,9,Intermediate,2018,0,1,12
Fall 2016,17,87,MALE,13,3.307,144,2.796,0.511,Mon,9,Introductory,2018,0,1,28
Fall 2016,17,111,FEMALE,18,4,127,4,0,Mon,10,Introductory,2021,0,1,20
Fall 2016,17,216,FEMALE,12,3,131,2.972,0.028,Mon,10,Advanced,2018,0,1,5
Fall 2016,17,89,MALE,13,1.769,133,2.311,-0.542,Mon,10,Intermediate,2018,0,2,46
Fall 2016,17,72,FEMALE,19,3.105,122,3.358,-0.253,Mon,10,Introductory,2018,0,2,30
Fall 2016,17,155,MALE,15,3.2,124,3.479,-0.279,Mon,10,Intermediate,2018,0,1,12
Fall 2016,17,190,FEMALE,17,3.785,138,3.721,0.064,Mon,10,Intermediate,2018,0,1,15
Fall 2016,17,95,MALE,12,2.75,134,2.181,0.569,Mon,11,Intermediate,2018,0,1,6
Fall 2016,17,118,MALE,16,2.714,132,2.681,0.033,Mon,11,Introductory,2019,0,1,45
Fall 2016,17,209,MALE,15,0.8,130,1.921,-1.121,Mon,11,Introductory,2018,0,1,10
Fall 2016,17,68,FEMALE,13,2.5,167.5,3,-0.5,Mon,11,Introductory,2020,0,1,10
Fall 2016,17,482,MALE,15,2.4,179,2.615,-0.215,Mon,11,Introductory,2018,0,2,10
Fall 2016,17,276,MALE,13,3.307,144,2.796,0.511,Mon,11,Introductory,2018,0,2,28
Fall 2016,17,164,MALE,16,4,125,3.619,0.381,Mon,12,Intermediate,2019,0,1,15
Fall 2016,17,38,MALE,16,2.687,138,3.022,-0.335,Mon,12,Introductory,2018,0,1,62
Fall 2016,17,120,MALE,17,2.882,126,2.319,0.563,Mon,12,Intermediate,2021,0,1,21
Fall 2016,17,269,MALE,13,2.384,127,2.758,-0.374,Mon,12,Introductory,2019,0,1,19
Fall 2016,17,406,MALE,15,2.333,89,2.123,0.21,Mon,13,Introductory,2019,0,1,2
Fall 2016,17,358,FEMALE,15,2.8,132,2.988,-0.188,Mon,13,Introductory,2018,0,1,2
Fall 2016,17,71,MALE,12,1.666,118,2.366,-0.7,Mon,13,Intermediate,2021,0,1,3
Fall 2016,17,366,FEMALE,17,2.823,0,2.868,-0.045,Mon,13,Introductory,2018,0,1,4
Fall 2016,17,20,FEMALE,16,3.25,140,2.982,0.268,Mon,14,Advanced,2020,0,1,12
Fall 2016,17,171,FEMALE,12,1.666,138,2.833,-1.167,Mon,14,Introductory,2020,0,2,19
Fall 2016,17,190,FEMALE,12,3,128,3.095,-0.095,Mon,14,Introductory,2018,0,2,22
Fall 2016,17,40,MALE,16,2.714,132,2.681,0.033,Mon,14,Introductory,2019,0,1,45
Fall 2016,17,102,MALE,20,2.5,126,2.145,0.355,Mon,14,Introductory,2019,0,1,4
Fall 2016,17,128,FEMALE,13,2.846,150,3.178,-0.332,Mon,14,Intermediate,2018,0,2,7
Fall 2016,17,204,FEMALE,17,3.785,138,3.721,0.064,Mon,14,Intermediate,2018,0,2,15
Fall 2016,17,326,MALE,12,2.666,133,2.636,0.03,Mon,14,Introductory,2018,0,1,17
Fall 2016,17,138,MALE,7,3,21,2.722,0.278,Mon,14,Introductory,2017,1,2,1
Fall 2016,17,91,MALE,16,3.437,123,3.596,-0.159,Mon,14,Introductory,2020,0,2,2
Fall 2016,17,29,FEMALE,21,3.8,108,3.45,0.35,Mon,14,Introductory,2018,0,1,7
Fall 2016,17,109,MALE,18,3,134,3.062,-0.062,Mon,14,Introductory,2020,0,2,1
Fall 2016,17,109,MALE,14,0,8,1.437,-1.437,Mon,14,Introductory,2017,1,2,26
Fall 2016,17,81,MALE,18,4,122,3.557,0.443,Mon,14,Introductory,2020,0,2,1
Fall 2016,17,67,FEMALE,16,3.437,122,4,-0.563,Mon,14,Introductory,2021,0,2,20
Fall 2016,17,153,MALE,14,2.4,134,3.284,-0.884,Mon,14,Introductory,2020,0,1,2
Fall 2016,17,167,MALE,13,3.1,125,3.305,-0.205,Mon,14,Introductory,2020,0,1,1
Fall 2016,17,37,MALE,12,1.666,118,2.366,-0.7,Mon,15,Intermediate,2021,0,1,3
Fall 2016,17,397,MALE,15,2.4,136,2.893,-0.493,Mon,15,Introductory,2019,0,1,22
Fall 2016,17,192,MALE,16,2.875,0,3.317,-0.442,Mon,15,Introductory,2018,0,1,49
Fall 2016,17,43,FEMALE,17,2.823,139,2.482,0.341,Mon,15,Introductory,2020,0,1,4
Fall 2016,17,42,FEMALE,15,3,127,2.965,0.035,Mon,15,Introductory,2018,0,1,2
Fall 2016,17,120,FEMALE,15,3.5,128,3,0.5,Mon,15,Introductory,2018,0,1,4
Fall 2016,17,103,FEMALE,15,2.6,130,2.833,-0.233,Mon,15,Introductory,2019,0,1,8
Fall 2016,17,158,MALE,16,2.687,138,3.022,-0.335,Mon,15,Introductory,2018,0,1,62
Fall 2016,17,14,MALE,15,2.6,125,2.524,0.076,Mon,15,Introductory,2019,0,1,32
Fall 2016,17,152,MALE,19,3.625,126,3.494,0.131,Mon,15,Introductory,2018,0,2,42
Fall 2016,17,112,MALE,15,3.8,128,3.389,0.411,Mon,15,Introductory,2020,0,2,3
Fall 2016,17,139,MALE,16,3.307,125,3.213,0.094,Mon,15,Introductory,2018,0,1,32
Fall 2016,17,175,MALE,17,3.571,133,2.978,0.593,Mon,16,Introductory,2018,0,1,20
Fall 2016,17,185,FEMALE,15,2,82,2.328,-0.328,Mon,16,Introductory,2017,0,1,17
Fall 2016,17,50,FEMALE,19,3.105,122,3.358,-0.253,Mon,16,Introductory,2018,0,1,30
Fall 2016,17,142,FEMALE,16,2.769,144,2.854,-0.085,Mon,16,Introductory,2018,0,1,24
Fall 2016,17,28,MALE,20,2.5,126,2.145,0.355,Mon,17,Introductory,2019,0,1,4
Fall 2016,17,99,MALE,10,2.5,129,3.102,-0.602,Mon,17,Introductory,2020,0,1,2
Fall 2016,17,16,MALE,16,2.384,126,2.582,-0.198,Mon,17,Intermediate,2018,0,1,2
Fall 2016,17,86,MALE,19,2.812,128,2.606,0.206,Mon,17,Introductory,2018,0,2,8
Fall 2016,17,118,MALE,16,2.714,132,2.681,0.033,Mon,17,Introductory,2019,0,2,45
Fall 2016,17,98,FEMALE,17,3.294,134,3.214,0.08,Mon,18,Introductory,2018,0,2,22
Fall 2016,17,27,FEMALE,18,4,127,4,0,Mon,18,Introductory,2021,0,2,20
Fall 2016,17,98,MALE,16,4,125,3.619,0.381,Mon,18,Intermediate,2019,0,1,15
Fall 2016,17,95,MALE,14,2.4,134,3.284,-0.884,Mon,18,Introductory,2020,0,1,2
Fall 2016,17,95,MALE,13,2.384,127,2.758,-0.374,Mon,18,Introductory,2019,0,1,19
Fall 2016,17,56,FEMALE,17,3.47,145,2.891,0.579,Mon,18,Introductory,2020,0,1,7
Fall 2016,17,32,MALE,15,3,144,2.898,0.102,Mon,18,Introductory,2019,0,1,4
Fall 2016,17,136,FEMALE,6,3.5,138,2.728,0.772,Mon,18,Introductory,2017,0,1,1
Fall 2016,17,36,MALE,15,3,129,2.063,0.937,Mon,18,Intermediate,2017,0,1,3
Fall 2016,17,50,MALE,16,2.687,138,3.022,-0.335,Mon,19,Introductory,2018,0,1,62
Fall 2016,17,32,MALE,16,2.812,122,3.009,-0.197,Mon,19,Introductory,2020,0,1,8
Fall 2016,17,57,FEMALE,15,3.5,128,3,0.5,Mon,20,Introductory,2018,0,1,4
Fall 2016,17,62,FEMALE,9,4,135,3.39,0.61,Mon,20,Intermediate,2018,0,1,8
Fall 2016,17,822,MALE,15,2.4,136,2.893,-0.493,Tue,8,Introductory,2019,0,1,22
Fall 2016,17,261,MALE,3,4,137,3.137,0.863,Tue,9,Introductory,2017,0,1,9
Fall 2016,17,186,FEMALE,12,3,131,2.972,0.028,Tue,9,Advanced,2018,0,1,5
Fall 2016,17,150,FEMALE,16,2.875,28,2.788,0.087,Tue,9,Introductory,2018,0,1,11
Fall 2016,17,125,FEMALE,18,2.454,60,2.051,0.403,Tue,9,Introductory,2018,0,1,3
Fall 2016,17,121,FEMALE,15,4,154,3.508,0.492,Tue,9,Introductory,2020,0,1,10
Fall 2016,17,97,FEMALE,17,3.785,138,3.721,0.064,Tue,10,Intermediate,2018,0,1,15
Fall 2016,17,52,FEMALE,13,4,145,3.835,0.165,Tue,11,Introductory,2019,0,1,5
Fall 2016,17,7,FEMALE,16,4,207,3.864,0.136,Tue,11,Intermediate,2021,0,1,7
Fall 2016,17,108,MALE,15,2.8,132,2.658,0.142,Tue,11,Intermediate,2017,0,1,31
Fall 2016,17,312,FEMALE,12,0.666,28,1.875,-1.209,Tue,11,Introductory,2017,1,1,4
Fall 2016,17,75,FEMALE,17,4,137,3.486,0.514,Tue,11,Introductory,2020,0,1,14
Fall 2016,17,54,FEMALE,12,2.5,89,3.317,-0.817,Tue,12,Introductory,2017,0,1,49
Fall 2016,17,125,FEMALE,13,2.461,100,3.047,-0.586,Tue,12,Introductory,2017,0,1,8
Fall 2016,17,61,FEMALE,16,4,122,4,0,Tue,12,Advanced,2018,0,1,13
Fall 2016,17,205,FEMALE,13,2.923,133,3.072,-0.149,Tue,13,Introductory,2018,0,1,1
Fall 2016,17,84,FEMALE,18,2.4,137,2.601,-0.201,Tue,13,Introductory,2017,0,1,5
Fall 2016,17,296,MALE,16,4,125,3.619,0.381,Tue,14,Intermediate,2019,0,1,15
Fall 2016,17,118,FEMALE,16,4,133,3.972,0.028,Tue,14,Introductory,2020,0,1,1
Fall 2016,17,189,MALE,12,3,133,3.266,-0.266,Tue,14,Introductory,2019,0,1,16
Fall 2016,17,47,FEMALE,12,3,131,2.972,0.028,Tue,14,Advanced,2018,0,1,5
Fall 2016,17,50,FEMALE,15,1,112,1.939,-0.939,Tue,14,Introductory,2019,0,1,1
Fall 2016,17,64,FEMALE,20,2.846,148,2.938,-0.092,Tue,14,Introductory,2020,0,1,5
Fall 2016,17,72,FEMALE,14,4,149,3.604,0.396,Tue,14,Introductory,2019,0,2,2
Fall 2016,17,72,FEMALE,15,3.2,129,3,0.2,Tue,14,Introductory,2018,0,2,2
Fall 2016,17,25,MALE,13,3.307,130,3.397,-0.09,Tue,15,Introductory,2018,0,1,2
Fall 2016,17,234,MALE,18,3.4,152,3.634,-0.234,Tue,15,Intermediate,2018,0,1,2
Fall 2016,17,77,FEMALE,16,2.937,155,2.949,-0.012,Tue,15,Other,2020,0,1,60
Fall 2016,17,53,FEMALE,13,4,145,3.835,0.165,Tue,16,Introductory,2019,0,1,5
Fall 2016,17,51,MALE,19,3.812,126,3.886,-0.074,Tue,16,Introductory,2019,0,1,15
Fall 2016,17,68,FEMALE,16,3.23,123,3.666,-0.436,Tue,16,Introductory,2021,0,1,7
Fall 2016,17,130,FEMALE,16,3.461,112,2.36,1.101,Tue,17,Introductory,2020,0,1,2
Fall 2016,17,93,FEMALE,12,2.222,125,2.653,-0.431,Tue,18,Introductory,2020,0,1,34
Fall 2016,17,95,MALE,18,2.588,37,2.565,0.023,Tue,18,Introductory,2017,1,1,3
Fall 2016,17,21,MALE,11,2.846,122,2.327,0.519,Tue,18,Intermediate,2019,0,1,4
Fall 2016,17,72,FEMALE,12,4,135,4,0,Tue,18,Introductory,2020,0,1,1
Fall 2016,17,156,FEMALE,15,2.666,134,2.474,0.192,Tue,19,Introductory,2020,0,1,5
Fall 2016,17,152,MALE,13,1.769,148,2.072,-0.303,Tue,19,Introductory,2019,0,1,10
Fall 2016,17,38,MALE,20,3.117,125,3.099,0.018,Tue,19,Introductory,2020,0,1,2
Fall 2016,17,140,MALE,22,1.846,122,2.486,-0.64,Tue,19,Introductory,2017,0,1,6
Fall 2016,17,17,FEMALE,16,3.307,47,3.307,0,Tue,19,Introductory,2017,1,1,2
Fall 2016,17,115,FEMALE,18,2.4,137,2.601,-0.201,Tue,20,Introductory,2017,0,1,5
Fall 2016,17,86,FEMALE,21,2.8,145,3.24,-0.44,Tue,20,Introductory,2020,0,1,1
Fall 2016,17,167,MALE,15,2.4,136,2.893,-0.493,Wed,7,Introductory,2019,0,1,22
Fall 2016,17,65,FEMALE,16,2.23,121,2.322,-0.092,Wed,9,Introductory,2020,0,1,4
Fall 2016,17,28,FEMALE,18,2.166,125,2.379,-0.213,Wed,9,Intermediate,2017,0,1,2
Fall 2016,17,92,FEMALE,17,4,137,3.486,0.514,Wed,11,Introductory,2020,0,1,14
Fall 2016,17,183,MALE,15,2.8,132,2.658,0.142,Wed,11,Intermediate,2017,0,1,31
Fall 2016,17,70,MALE,18,3.4,152,3.634,-0.234,Wed,12,Intermediate,2018,0,1,2
Fall 2016,17,136,MALE,16,3.187,119,2.69,0.497,Wed,12,Introductory,2017,0,1,8
Fall 2016,17,184,MALE,12,2.166,93,2.464,-0.298,Wed,13,Introductory,2020,0,1,14
Fall 2016,17,44,FEMALE,15,2.4,99,2.219,0.181,Wed,13,Introductory,2019,0,1,9
Fall 2016,17,36,FEMALE,19,3.187,122,3.101,0.086,Wed,14,Introductory,2018,0,1,1
Fall 2016,17,92,MALE,16,4,125,3.619,0.381,Wed,14,Intermediate,2019,0,1,15
Fall 2016,17,29,FEMALE,22,3.3,77,3.016,0.284,Wed,15,Introductory,2021,0,1,1
Fall 2016,17,25,MALE,13,3.1,163,2.109,0.991,Wed,16,Introductory,2017,0,1,14
Fall 2016,17,9,MALE,10,1.5,132,2.473,-0.973,Thu,8,Advanced,2018,0,1,4
Fall 2016,17,289,MALE,14,3.142,125,3.285,-0.143,Thu,9,Intermediate,2018,0,1,5
Fall 2016,17,198,MALE,13,3.1,163,2.109,0.991,Thu,9,Introductory,2017,0,1,14
Fall 2016,17,178,FEMALE,18,3.187,141,3.224,-0.037,Thu,11,Introductory,2020,0,1,28
Fall 2016,17,155,FEMALE,19,4,122,3.77,0.23,Thu,12,Introductory,2018,0,1,6
Fall 2016,17,103,MALE,15,2.6,146,3.075,-0.475,Thu,13,Introductory,2018,0,1,13
Fall 2016,17,62,FEMALE,14,3.181,140,3.122,0.059,Thu,13,Introductory,2020,0,1,3
Fall 2016,17,107,FEMALE,14,3.285,122,3.642,-0.357,Thu,13,Introductory,2018,0,1,5
Fall 2016,17,63,FEMALE,13,2.846,150,3.178,-0.332,Thu,14,Intermediate,2018,0,1,7
Fall 2016,17,68,FEMALE,13,3.769,6,4,-0.231,Thu,15,Introductory,2021,0,1,4
Fall 2016,17,107,MALE,14,3.2,131,2.955,0.245,Fri,8,Advanced,2018,0,1,49
Fall 2016,17,379,FEMALE,13,2.846,150,3.178,-0.332,Fri,8,Advanced,2018,0,1,7
Spring 2017,1,94,MALE,11,4,108,3,1,Mon,13,Introductory,2021,1,1,1
Spring 2017,1,82,MALE,16,4,141,4,0,Tue,16,Introductory,2020,0,1,9
Spring 2017,1,7,FEMALE,16,4,122,4,0,Tue,16,Introductory,2021,0,1,20
Spring 2017,1,50,MALE,18,4,143,3.722,0.278,Tue,16,Introductory,2018,0,1,65
Spring 2017,1,151,FEMALE,13,3.25,150,3.608,-0.358,Tue,17,Introductory,2020,0,1,3
Spring 2017,1,117,FEMALE,16,3.375,143,3.572,-0.197,Tue,18,Introductory,2021,0,1,41
Spring 2017,1,153,MALE,15,1,193,2.054,-1.054,Tue,19,Introductory,2018,0,1,12
Spring 2017,1,69,FEMALE,18,3.333,46,3.513,-0.18,Tue,19,Introductory,2017,1,1,1
Spring 2017,1,54,FEMALE,19,2.875,128,3.347,-0.472,Tue,20,Introductory,2020,0,1,10
Spring 2017,1,18,MALE,16,3.687,123,3.727,-0.04,Wed,9,Introductory,2021,0,1,14
Spring 2017,1,71,MALE,18,3.666,153,3.46,0.206,Wed,12,Intermediate,2018,0,1,1
Spring 2017,1,62,FEMALE,14,2.214,129,2.366,-0.152,Wed,12,Introductory,2019,0,1,6
Spring 2017,1,68,MALE,13,2,156,3.048,-1.048,Wed,13,Introductory,2021,0,1,19
Spring 2017,1,61,MALE,14,2.615,131,2.477,0.138,Wed,15,Introductory,2019,0,1,33
Spring 2017,1,53,MALE,16,3.272,132,3.069,0.203,Wed,15,Intermediate,2020,0,1,5
Spring 2017,1,29,MALE,13,1.769,133,2.311,-0.542,Wed,15,Intermediate,2018,0,1,46
Spring 2017,1,32,FEMALE,16,3.375,143,3.572,-0.197,Wed,15,Introductory,2021,0,1,41
Spring 2017,1,44,MALE,6,2,134,2.55,-0.55,Wed,15,Intermediate,2021,0,1,1
Spring 2017,1,105,FEMALE,15,2.416,133,2.857,-0.441,Wed,15,Introductory,2018,0,1,49
Spring 2017,1,13,MALE,15,3.111,122,3.148,-0.037,Wed,16,Introductory,2019,0,1,37
