Semester,Duration_In_Min,Gender,Term_Credit_Hours,Term_GPA,Total_Credit_Hours_Earned,Change_in_GPA,Day_of_Week,Course_Level,Expected_Graduation_Yr,Underclassman,Total_Visits,Major_Indicated,MATH,STAT,Exams_Approaching,Afternoon,Evening
Spring,152,FEMALE,17,3.785,126,0.178,Wed,Introductory,2018,0,3,0,0,0,0,1,0
Spring,87,MALE,12,4,27,0,Wed,Introductory,2017,1,34,0,1,0,0,1,0
Spring,88,FEMALE,16,3.25,123,-0.301,Wed,Intermediate,2020,0,32,1,0,0,0,1,0
Spring,86,FEMALE,14,2.571,95,0.622,Wed,Introductory,2020,0,7,1,1,0,0,1,0
Spring,97,FEMALE,18,3.133,125,-0.867,Wed,Intermediate,2021,0,47,1,0,0,0,1,0
Spring,73,MALE,17,3.529,124,-0.034,Wed,Introductory,2020,0,24,1,1,0,0,1,0
Spring,74,MALE,17,3.117,132,0.204,Wed,Introductory,2020,0,42,1,1,0,0,1,0
Spring,52,FEMALE,16,3.375,143,-0.197,Wed,Introductory,2021,0,41,1,1,0,0,1,0
Spring,104,FEMALE,14,3,138,0.412,Wed,Introductory,2020,0,20,1,1,0,0,1,0
Spring,37,MALE,14,2.642,104,-0.13,Wed,Introductory,2021,0,19,1,1,0,0,1,0
Spring,196,FEMALE,12,2.222,125,-0.431,Wed,Introductory,2020,0,34,1,1,0,0,1,0
Spring,79,FEMALE,14,2.571,134,-0.42,Wed,Introductory,2021,0,1,1,1,0,0,1,0
Spring,81,FEMALE,14,3,157,-0.082,Wed,Introductory,2018,0,20,0,1,0,0,1,0
Spring,57,FEMALE,15,3.666,125,-0.015,Wed,Introductory,2020,0,15,1,1,0,0,1,0
Spring,58,MALE,15,3,120,-0.38,Wed,Introductory,2020,0,23,1,1,0,0,1,0
Spring,93,FEMALE,15,2.6,141,-0.574,Wed,Intermediate,2021,0,9,1,0,0,0,1,0
Spring,92,MALE,17,3.076,128,-0.147,Wed,Intermediate,2020,0,21,1,0,0,0,1,0
Spring,92,FEMALE,15,2.933,132,-0.418,Wed,Intermediate,2020,0,7,1,0,0,0,1,0
Spring,94,FEMALE,16,4,142,0.312,Wed,Introductory,2019,0,35,1,1,0,0,1,0
Spring,107,FEMALE,17,2.857,27,0.149,Wed,Introductory,2017,1,45,0,1,0,0,1,0
Spring,78,FEMALE,17,2.529,133,-0.35,Wed,Introductory,2018,0,42,0,1,0,0,1,0
Spring,25,FEMALE,17,3.8,131,0.481,Wed,Intermediate,2018,0,5,0,0,0,0,1,0
Spring,134,FEMALE,18,3.133,125,-0.867,Wed,Introductory,2021,0,47,1,1,0,0,1,0
Spring,73,FEMALE,12,2.25,40,0,Wed,Intermediate,2017,1,5,0,0,0,0,1,0
Spring,80,FEMALE,12,3.25,159.7,0.065,Wed,Advanced,2017,0,7,0,0,0,0,1,0
Spring,42,FEMALE,14,2.928,137,-0.38,Wed,Intermediate,2019,0,4,1,0,0,0,1,0
Spring,28,FEMALE,16,2.875,123,-0.381,Wed,Advanced,2018,0,6,0,0,0,0,1,0
Spring,86,MALE,12,2.166,93,-0.298,Wed,Introductory,2020,0,14,1,1,0,0,1,0
Spring,99,MALE,19,3.631,144,0.223,Wed,Introductory,2020,0,46,1,1,0,0,1,0
Spring,76,MALE,15,3.083,123,-0.52,Wed,Intermediate,2020,0,4,1,0,0,0,1,0
Spring,73,MALE,12,1.833,129,-0.889,Wed,Introductory,2018,0,33,0,1,0,0,1,0
Spring,132,MALE,17,3.529,124,-0.034,Wed,Introductory,2020,0,24,1,1,0,0,1,0
Spring,54,FEMALE,13,2.5,167.5,-0.5,Wed,Intermediate,2020,0,10,1,0,0,0,1,0
Spring,9,MALE,14,1.928,122,-1.092,Wed,Introductory,2019,0,68,1,0,0,0,1,0
Spring,151,MALE,15,3.4,25,0.144,Wed,Introductory,2017,1,19,0,1,0,0,1,0
Spring,42,MALE,14,2.545,135,-0.208,Wed,Introductory,2018,0,30,0,1,0,0,1,0
Spring,27,FEMALE,13,3.692,125,0.52,Wed,Introductory,2018,0,20,0,0,0,0,1,0
Spring,103,FEMALE,20,3.588,148,0.117,Wed,Intermediate,2021,0,39,1,0,0,0,1,0
Spring,132,MALE,17,3,148,0.188,Wed,Introductory,2018,0,47,0,1,0,0,1,0
Spring,90,MALE,14,2.214,169.02,-0.695,Wed,Introductory,2018,0,34,0,1,0,0,1,0
Spring,100,FEMALE,15,3.666,151,0.166,Wed,Introductory,2021,0,27,1,1,0,0,1,0
Spring,17,FEMALE,15,3.266,126,-0.461,Wed,Advanced,2018,0,16,0,0,0,0,1,0
Spring,82,MALE,15,3.8,126,0.14,Wed,Introductory,2020,0,36,1,1,0,0,1,0
Spring,67,FEMALE,17,2.411,9,-1.255,Wed,Introductory,2019,0,11,1,0,0,0,1,0
Spring,67,FEMALE,15,2.6,150,-0.42,Wed,Introductory,2018,0,12,0,0,0,0,1,0
Spring,86,MALE,12,2.5,118,0.061,Wed,Introductory,2021,0,16,1,1,0,0,1,0
Spring,53,FEMALE,16,3.625,133,0.252,Wed,Intermediate,2020,0,49,1,0,0,0,1,0
Spring,29,FEMALE,16,3.25,66,-0.25,Wed,Intermediate,2017,1,14,0,0,0,0,1,0
Spring,40,FEMALE,12,3.333,165,0.242,Wed,Advanced,2019,0,5,1,0,0,0,1,0
Spring,57,FEMALE,24,3.4,153,-0.031,Wed,Intermediate,2020,0,83,1,0,0,0,1,0
Spring,26,FEMALE,12,2.5,89,-0.817,Wed,Introductory,2017,0,47,0,1,0,0,0,1
Spring,73,FEMALE,16,2.615,125,-0.393,Wed,Intermediate,2020,0,44,1,0,0,0,0,1
Spring,36,MALE,14,3.071,129,-0.1,Wed,Introductory,2018,0,4,0,0,0,0,0,1
Spring,17,FEMALE,21,3.722,66,0.179,Wed,Introductory,2018,1,4,0,1,0,0,0,1
Spring,42,MALE,16,3.625,122,0.525,Wed,Intermediate,2020,0,3,1,0,0,0,0,1
Spring,33,MALE,15,2.4,125,-0.944,Wed,Introductory,2020,0,26,1,1,0,0,0,1
Spring,72,MALE,16,3,131,-0.25,Wed,Introductory,2019,0,3,1,1,0,0,0,1
Spring,99,FEMALE,19,3.105,122,-0.253,Wed,Introductory,2018,0,30,0,1,0,0,0,1
Spring,84,MALE,13,3.615,138,-0.201,Wed,Introductory,2020,0,26,1,1,0,0,0,1
Spring,78,MALE,16,1.75,125,-0.394,Wed,Advanced,2018,0,14,0,0,0,0,0,1
Spring,112,FEMALE,16,2.687,127,-0.217,Wed,Introductory,2021,0,18,1,0,0,0,0,1
Spring,97,MALE,14,3,44,0.41,Wed,Introductory,2017,1,35,0,1,0,0,0,1
Spring,68,FEMALE,16,3.6,165,-0.201,Wed,Advanced,2018,0,1,0,0,0,0,0,1
Spring,25,MALE,17,3.117,132,0.204,Wed,Introductory,2020,0,42,1,1,0,0,0,1
Spring,53,MALE,15,2.25,129,-0.789,Wed,Intermediate,2020,0,51,1,0,0,0,0,1
Spring,58,MALE,14,1.928,122,-1.092,Wed,Introductory,2019,0,68,1,0,0,0,0,1
Spring,8,FEMALE,18,2.888,151,-0.338,Wed,Introductory,2020,0,14,1,1,0,0,0,1
Spring,67,MALE,14,2.214,169.02,-0.695,Wed,Introductory,2018,0,34,0,1,0,0,0,1
Spring,62,FEMALE,14,3.571,128,0.306,Wed,Introductory,2019,0,16,1,1,0,0,0,1
Spring,161,FEMALE,15,3.8,123,-0.066,Wed,Introductory,2018,0,52,0,1,0,0,0,1
Spring,70,MALE,9,3,98,0.375,Wed,Introductory,2018,0,17,1,1,0,0,0,1
Spring,12,MALE,9,3,126,-0.454,Wed,Introductory,2021,0,35,1,1,0,0,0,1
Spring,97,MALE,18,4,143,0.278,Wed,Introductory,2018,0,65,0,1,0,0,0,1
Spring,65,MALE,17,2.272,122,-0.681,Wed,Introductory,2020,0,25,1,1,0,0,0,1
Spring,19,FEMALE,25,3.833,160,0.037,Wed,Intermediate,2018,0,2,0,1,0,0,0,1
Spring,54,MALE,17,1.285,20,-1.143,Wed,Introductory,2017,1,12,0,1,0,0,0,1
Spring,98,MALE,12,3,122,-0.271,Wed,Introductory,2020,0,18,1,1,0,0,0,1
Spring,75,FEMALE,15,3.583,130,-0.144,Wed,Introductory,2021,0,5,1,1,0,0,0,1
Spring,75,FEMALE,12,2.222,125,-0.431,Wed,Introductory,2020,0,34,1,1,0,0,0,1
Spring,60,FEMALE,15,3.666,151,0.166,Wed,Introductory,2021,0,27,1,1,0,0,0,1
Spring,19,MALE,17,3.117,132,0.204,Wed,Introductory,2020,0,42,1,1,0,0,0,1
Spring,65,MALE,15,3.8,128,0.246,Wed,Introductory,2020,0,12,1,1,0,0,0,1
Spring,60,MALE,12,2,128,-0.466,Wed,Intermediate,2020,0,10,1,0,1,0,0,1
Spring,63,FEMALE,15,2.416,133,-0.441,Thu,Introductory,2018,0,49,0,1,0,0,0,0
Spring,99,MALE,15,2.533,133,0.029,Thu,Introductory,2018,0,26,0,1,0,0,0,0
Spring,73,MALE,18,2.285,134,-0.371,Thu,Introductory,2018,0,11,0,1,0,0,0,0
Spring,74,MALE,9,3,126,-0.454,Thu,Introductory,2021,0,35,1,1,0,0,0,0
Spring,56,MALE,16,2.625,125,-0.277,Thu,Intermediate,2019,1,4,1,0,1,0,0,0
Spring,102,FEMALE,14,3,138,0.412,Thu,Introductory,2020,0,20,1,1,0,0,0,0
Spring,22,MALE,14,1.928,122,-1.092,Thu,Intermediate,2019,0,68,1,0,0,0,0,0
Spring,141,MALE,12,1.833,129,-0.889,Thu,Introductory,2018,0,33,0,1,0,0,0,0
Spring,56,FEMALE,19,3.105,122,-0.253,Thu,Introductory,2018,0,30,0,1,0,0,0,0
Spring,46,MALE,12,2.75,141,0.149,Thu,Introductory,2018,0,22,0,1,0,0,0,0
Spring,23,FEMALE,18,3,122,-0.156,Thu,Intermediate,2018,0,6,0,0,0,0,0,0
Spring,48,MALE,15,2.6,122,-0.291,Thu,Intermediate,2018,0,1,0,0,1,0,0,0
Spring,47,MALE,15,2.6,122,-0.351,Thu,Intermediate,2018,0,1,0,0,1,0,0,0
Spring,58,MALE,16,3.8,139,0.207,Thu,Introductory,2020,0,36,1,1,0,0,0,0
Spring,90,MALE,10,2.333,139,-0.591,Thu,Advanced,2018,0,33,0,0,0,0,0,0
Spring,38,MALE,19,3.631,144,0.223,Thu,Graduate,2020,0,46,1,1,0,0,0,0
Spring,60,FEMALE,21,3.722,66,0.179,Thu,Introductory,2018,1,4,0,1,0,0,0,0
Spring,90,MALE,18,4,143,0.278,Thu,Introductory,2018,0,65,0,1,0,0,0,0
Spring,53,FEMALE,15,3.8,123,-0.066,Thu,Introductory,2018,0,52,0,1,0,0,0,0
Spring,78,FEMALE,15,2.25,136,-0.805,Thu,Intermediate,2018,0,7,0,0,0,0,0,0
Spring,108,FEMALE,13,2.3,22,0.028,Thu,Intermediate,2017,1,1,0,0,0,0,0,0
Spring,57,FEMALE,14,3,117,-0.281,Thu,Introductory,2018,0,36,0,1,0,0,1,0
Spring,148,MALE,10,3.4,145,0.857,Thu,Intermediate,2018,0,8,0,0,1,0,1,0
Spring,34,MALE,14,3.272,149,0.052,Thu,Introductory,2019,0,1,1,1,0,0,1,0
Spring,32,FEMALE,15,3.333,134,-0.455,Thu,Introductory,2020,0,6,1,1,0,0,1,0
Spring,63,FEMALE,22,1.857,125,-0.749,Thu,Introductory,2021,0,24,1,0,0,0,1,0
Spring,42,FEMALE,17,2.857,27,0.149,Thu,Introductory,2017,1,45,0,0,0,0,1,0
Spring,24,FEMALE,14,3,117,-0.281,Thu,Introductory,2018,0,36,0,1,0,0,1,0
Spring,62,MALE,14,2.214,169.02,-0.695,Thu,Introductory,2018,0,34,0,1,0,0,1,0
Spring,108,MALE,19,4,132,0.094,Thu,Introductory,2020,0,2,1,1,0,0,1,0
Spring,56,MALE,17,3.058,153.99,0.221,Thu,Introductory,2019,0,24,1,1,0,0,1,0
Spring,87,MALE,12,4,27,0,Thu,Introductory,2017,1,34,0,1,0,0,1,0
Spring,257,FEMALE,15,3.8,28,0.632,Thu,Intermediate,2018,0,1,0,1,0,0,1,0
Spring,98,FEMALE,17,3.294,150,-0.706,Thu,Introductory,2021,0,3,1,0,0,0,1,0
Spring,58,MALE,13,3.461,51,0.435,Thu,Advanced,2018,0,12,0,0,0,0,1,0
Spring,99,FEMALE,20,4,131,0.569,Thu,Introductory,2020,0,3,1,1,0,0,1,0
Spring,88,FEMALE,16,3.687,133,-0.073,Thu,Introductory,2020,0,24,1,0,0,0,1,0
Spring,128,MALE,14,2.666,146,0.126,Thu,Introductory,2020,0,8,1,1,0,0,1,0
Spring,213,FEMALE,16,4,142,0.312,Thu,Introductory,2019,0,35,1,1,0,0,1,0
Spring,73,MALE,9,4,134,0.825,Thu,Introductory,2020,0,30,1,1,0,0,1,0
Spring,9,FEMALE,15,3.466,123,0.281,Thu,Introductory,2020,0,3,1,1,0,0,1,0
Spring,52,MALE,18,3.222,132,0.102,Thu,Introductory,2018,0,6,0,1,0,0,1,0
Spring,35,FEMALE,18,2.933,144,-0.24,Thu,Intermediate,2018,0,15,0,0,0,0,1,0
Spring,139,MALE,18,3.5,132,3.5,Thu,Introductory,2020,0,7,1,0,0,0,1,0
Spring,96,MALE,16,3.437,122,0.028,Thu,Intermediate,2019,0,21,1,0,1,0,1,0
Spring,223,MALE,12,2,128,-0.466,Thu,Intermediate,2020,0,10,1,0,1,0,1,0
Spring,65,FEMALE,18,4,160,0.099,Thu,Introductory,2020,0,14,1,0,0,0,1,0
Spring,74,MALE,17,3.823,124,0.502,Thu,Introductory,2020,0,76,1,1,0,0,1,0
Spring,63,FEMALE,16,2.937,155,-0.012,Thu,Introductory,2020,0,60,1,0,0,0,1,0
Spring,159,FEMALE,16,2.687,162,-0.738,Thu,Introductory,2018,0,23,0,1,0,0,1,0
Spring,56,FEMALE,12,3,122,0.546,Thu,Introductory,2019,0,10,1,0,0,0,1,0
Spring,155,MALE,17,3.062,30,-0.049,Thu,Introductory,2017,1,6,0,1,0,0,1,0
Spring,74,MALE,14,2.545,135,-0.208,Thu,Introductory,2018,0,30,0,1,0,0,1,0
Spring,179,MALE,12,2.666,163,-0.094,Thu,Introductory,2017,0,53,1,1,0,0,1,0
Spring,166,MALE,18,2.5,148,-0.5,Thu,Intermediate,2018,0,4,0,0,1,0,1,0
Spring,110,FEMALE,18,3.133,125,-0.867,Thu,Intermediate,2021,0,47,1,0,0,0,1,0
Spring,154,FEMALE,13,2.384,119,-0.547,Thu,Intermediate,2021,0,1,1,0,0,0,1,0
Spring,142,MALE,19,4,132,0.094,Thu,Introductory,2020,0,2,1,1,0,0,1,0
Spring,87,FEMALE,15,3.214,154,-0.192,Thu,Intermediate,2018,0,16,0,0,0,0,1,0
Spring,34,FEMALE,15,3.2,125,-0.141,Thu,Intermediate,2018,0,33,0,0,0,0,1,0
Spring,58,MALE,14,2.785,108,0.108,Thu,Advanced,2021,0,30,1,0,0,0,1,0
Spring,75,FEMALE,14,2.272,99,0.109,Thu,Introductory,2019,0,9,1,1,0,0,1,0
Spring,57,MALE,17,3.076,128,-0.147,Thu,Intermediate,2020,0,21,1,0,0,0,1,0
Spring,72,FEMALE,15,2,152,-0.752,Thu,Introductory,2018,0,3,0,0,0,0,1,0
Spring,41,FEMALE,17,2.857,27,0.149,Thu,Introductory,2017,1,45,0,0,0,0,1,0
Spring,12,MALE,16,3.812,139,0.062,Thu,Intermediate,2021,0,1,1,0,0,0,1,0
Spring,46,FEMALE,16,1.733,129,-0.892,Thu,Advanced,2019,0,8,1,0,0,0,0,1
Spring,42,MALE,14,3,44,0.41,Thu,Introductory,2017,1,35,0,1,0,0,0,1
Spring,47,FEMALE,13,2.8,123,-0.752,Thu,Intermediate,2019,0,39,1,0,1,0,0,1
Spring,72,FEMALE,14,3.785,155,-0.032,Thu,Intermediate,2020,0,11,1,0,0,0,0,1
Spring,204,MALE,16,3.25,137,0.729,Thu,Introductory,2020,0,19,1,1,0,0,0,1
Spring,113,FEMALE,14,3.571,128,0.306,Thu,Introductory,2019,0,16,1,1,0,0,0,1
Spring,68,FEMALE,16,2.937,155,-0.012,Thu,Introductory,2020,0,60,1,1,0,0,0,1
Spring,74,FEMALE,19,3.105,122,-0.253,Thu,Introductory,2018,0,30,0,1,0,0,0,1
Spring,160,MALE,17,3.117,132,0.204,Thu,Introductory,2020,0,42,1,1,0,0,0,1
Spring,75,MALE,15,3,128,-0.094,Thu,Advanced,2017,0,12,0,0,0,0,0,1
Spring,119,FEMALE,12,2.5,89,-0.817,Thu,Introductory,2017,0,47,0,1,0,0,0,1
Spring,14,FEMALE,16,4,122,0,Thu,Introductory,2021,0,20,1,1,0,0,0,1
Spring,12,FEMALE,17,4,135,0.035,Thu,Advanced,2018,0,13,0,0,0,0,0,1
Spring,92,MALE,12,4,27,0,Thu,Introductory,2017,1,34,0,1,0,0,0,1
Spring,58,FEMALE,21,3.666,178,-0.003,Thu,Intermediate,2020,0,2,1,0,0,0,0,1
Spring,153,MALE,16,2,91,-0.016,Thu,Introductory,2020,0,10,1,1,0,0,0,1
Spring,98,FEMALE,15,3.583,130,-0.144,Thu,Introductory,2021,0,5,1,1,0,0,0,1
Spring,99,FEMALE,12,2.222,125,-0.431,Thu,Introductory,2020,0,34,1,1,0,0,0,1
Spring,6,FEMALE,16,4,122,0,Thu,Introductory,2021,0,20,1,1,0,0,0,1
Spring,107,FEMALE,15,3.666,151,0.166,Thu,Introductory,2021,0,27,1,1,0,0,0,1
Spring,46,FEMALE,16,3.187,124,-0.575,Thu,Introductory,2019,0,20,1,1,0,0,0,1
Spring,67,MALE,17,1.285,20,-1.143,Thu,Introductory,2017,1,12,0,1,0,0,0,1
Spring,38,FEMALE,16,2.916,79,-0.008,Thu,Introductory,2018,0,47,0,1,0,0,0,1
Spring,33,MALE,15,3.8,128,0.246,Thu,Introductory,2020,0,12,1,1,0,0,0,1
Spring,18,FEMALE,16,3.769,122,0.087,Thu,Introductory,2019,0,14,1,1,0,0,0,1
Spring,73,MALE,13,4,145,0.616,Fri,Introductory,2020,0,20,1,1,0,0,0,0
Spring,46,MALE,16,2.625,125,-0.277,Fri,Intermediate,2019,1,4,1,0,1,0,0,0
Spring,37,MALE,9,3,126,-0.454,Fri,Introductory,2021,0,35,1,1,0,0,0,0
Spring,37,FEMALE,16,3.769,122,0.087,Fri,Introductory,2019,0,14,1,1,0,0,0,0
Spring,24,FEMALE,14,3,138,0.412,Fri,Introductory,2020,0,20,1,1,0,0,0,0
Spring,73,MALE,15,2.428,111,-0.25,Fri,Introductory,2021,0,35,1,0,0,0,0,0
Spring,63,MALE,12,4,27,0,Fri,Introductory,2017,1,34,0,1,0,0,0,0
Spring,57,MALE,15,3.666,123,0.096,Fri,Introductory,2020,0,60,1,0,0,0,0,0
Spring,53,MALE,15,2.8,132,0.142,Fri,Advanced,2017,0,31,0,0,0,0,0,0
Spring,35,FEMALE,13,3.75,142,1.35,Fri,Introductory,2018,0,59,0,1,0,0,0,0
Spring,108,FEMALE,19,3.812,145,0.1,Fri,Intermediate,2020,0,2,1,0,1,0,0,0
Spring,86,MALE,14,2.642,104,-0.13,Fri,Introductory,2021,0,19,1,1,0,0,0,0
Spring,112,FEMALE,24,3.055,163,-0.242,Fri,Introductory,2020,0,22,1,1,0,0,0,0
Spring,61,MALE,12,1.833,129,-0.889,Fri,Introductory,2018,0,33,0,1,0,0,1,0
Spring,83,MALE,16,3.437,122,0.028,Fri,Intermediate,2019,0,21,1,0,1,0,1,0
Spring,48,FEMALE,6,2.5,105,-0.765,Fri,Intermediate,2017,0,5,0,0,1,0,1,0
Spring,157,FEMALE,17,2.529,133,-0.35,Fri,Introductory,2018,0,42,0,1,0,0,1,0
Spring,40,FEMALE,20,3.588,148,0.117,Fri,Introductory,2021,0,39,1,0,0,0,1,0
Spring,42,MALE,12,2.333,28,0.278,Fri,Graduate,2018,1,22,0,1,0,0,1,0
Spring,45,MALE,17,3.062,30,-0.049,Fri,Introductory,2017,1,6,0,1,0,0,1,0
Spring,46,MALE,13,3.769,128,0.181,Fri,Intermediate,2020,0,64,1,0,0,0,1,0
Spring,18,MALE,14,3.2,131,0.245,Fri,Advanced,2018,0,48,0,1,0,0,1,0
Spring,34,MALE,13,3.769,128,0.181,Fri,Intermediate,2020,0,64,1,0,1,0,1,0
Spring,77,FEMALE,17,2.529,133,-0.35,Sun,Introductory,2018,0,42,0,1,0,0,0,1
Spring,64,FEMALE,19,3.769,125,-0.006,Sun,Intermediate,2018,0,40,0,0,0,0,0,1
Spring,136,MALE,16,3.812,179,0.64,Sun,Introductory,2018,0,4,0,0,0,0,0,1
Spring,78,MALE,15,3.4,25,0.144,Sun,Introductory,2017,1,19,0,1,0,0,0,1
Spring,76,MALE,12,2.5,118,0.061,Sun,Introductory,2021,0,16,1,1,0,0,0,1
Spring,106,FEMALE,22,3.812,122,0.141,Sun,Advanced,2018,0,5,0,0,0,0,0,1
Spring,202,FEMALE,12,3.666,131,0.244,Sun,Advanced,2017,0,19,0,0,0,0,0,1
Spring,106,FEMALE,18,3.277,171,-0.723,Sun,Introductory,2021,0,10,1,1,0,0,0,1
Spring,107,FEMALE,14,4,132,0.079,Sun,Introductory,2020,0,6,1,1,0,0,0,1
Spring,159,MALE,10,2.769,137,0.213,Sun,Advanced,2017,0,16,0,0,0,0,0,1
Spring,215,MALE,6,4,34,0.177,Sun,Graduate,2017,0,2,0,0,0,0,0,1
Spring,96,FEMALE,16,3.625,122,0.204,Sun,Advanced,2018,0,4,0,0,0,0,0,1
Spring,128,FEMALE,13,3.384,151,-0.205,Sun,Advanced,2018,0,17,0,0,0,0,0,1
Spring,184,MALE,15,2.866,149,0.385,Sun,Introductory,2018,0,13,0,1,0,0,0,1
Spring,65,FEMALE,14,3.357,123,-0.319,Sun,Advanced,2018,0,21,0,0,0,0,0,1
Spring,45,FEMALE,13,2.769,127,-0.119,Sun,Introductory,2018,0,4,0,1,0,0,0,1
Spring,134,MALE,13,2.769,122,0.006,Sun,Intermediate,2019,0,14,1,0,1,0,0,1
Spring,120,FEMALE,14,3,157,-0.082,Sun,Introductory,2018,0,20,0,1,0,0,0,1
Spring,126,MALE,12,2.857,127,-0.116,Sun,Introductory,2019,0,2,1,1,0,0,0,1
Spring,126,FEMALE,15,2.416,133,-0.441,Sun,Introductory,2018,0,49,0,1,0,0,0,1
Spring,121,MALE,12,1.833,129,-0.889,Sun,Introductory,2018,0,33,0,1,0,0,0,1
Spring,109,MALE,15,3.2,124,-0.279,Sun,Intermediate,2018,0,12,0,0,1,0,0,1
Spring,108,MALE,16,3.307,125,-0.03,Sun,Intermediate,2018,0,6,0,0,1,0,0,1
Spring,41,MALE,19,3.187,137,0.151,Sun,Intermediate,2020,0,7,1,0,0,0,0,1
Spring,92,MALE,16,3.437,137,-0.12,Sun,Intermediate,2018,0,13,0,0,1,0,0,1
Spring,28,MALE,9,3,126,-0.454,Sun,Introductory,2021,0,35,1,1,0,0,0,1
Spring,44,MALE,18,4,143,0.278,Sun,Introductory,2018,0,65,0,1,0,0,0,1
Spring,69,MALE,14,3.2,131,0.245,Mon,Advanced,2018,0,48,0,1,0,0,0,0
Spring,49,MALE,12,3.25,63,0.391,Mon,Introductory,2018,1,5,0,1,0,0,0,0
Spring,17,MALE,14,3,138,0.301,Mon,Intermediate,2019,0,8,1,1,0,0,0,0
Spring,11,FEMALE,17,2.857,27,0.149,Mon,Introductory,2017,1,45,0,1,0,0,0,0
Spring,85,FEMALE,13,2.846,105,-0.404,Mon,Introductory,2021,0,16,1,0,0,0,0,0
Spring,67,FEMALE,14,3.642,126,-0.358,Mon,Introductory,2021,0,20,1,0,0,0,0,0
Spring,16,FEMALE,18,4,124,0,Mon,Intermediate,2018,0,3,0,0,0,0,0,0
Spring,85,MALE,14,2,133,-0.59,Mon,Introductory,2018,0,31,0,1,0,0,0,0
Spring,62,MALE,15,3.666,123,0.096,Mon,Introductory,2020,0,60,1,0,0,0,0,0
Spring,55,MALE,15,3.25,53,0.208,Mon,Graduate,2020,0,11,1,1,0,0,0,0
Spring,20,FEMALE,18,3.8,124,0.088,Mon,Intermediate,2018,0,3,0,0,0,0,1,0
Spring,17,FEMALE,16,3.375,143,-0.197,Mon,Introductory,2021,0,41,1,0,0,0,1,0
Spring,65,MALE,12,4,122,0,Mon,Introductory,2020,0,28,1,1,0,0,1,0
Spring,50,MALE,13,3.307,144,0.511,Mon,Intermediate,2018,0,27,0,0,1,0,1,0
Spring,54,FEMALE,16,3.562,123,-0.213,Mon,Intermediate,2020,0,2,1,0,0,0,1,0
Spring,53,FEMALE,15,3.6,47,0.067,Mon,Intermediate,2017,1,8,0,0,0,0,1,0
Spring,52,FEMALE,17,3.588,122,-0.049,Mon,Intermediate,2018,0,10,0,0,0,0,1,0
Spring,52,FEMALE,16,3.375,122,-0.178,Mon,Intermediate,2019,0,10,1,0,0,0,1,0
Spring,52,MALE,15,4,134,0.026,Mon,Intermediate,2020,0,4,1,0,0,0,1,0
Spring,50,FEMALE,16,4,125,0.058,Mon,Intermediate,2020,0,5,1,0,0,0,1,0
Spring,43,FEMALE,14,4,126,0,Mon,Intermediate,2019,0,8,1,0,0,0,1,0
Spring,68,MALE,13,2.076,133,-0.963,Mon,Advanced,2020,0,67,1,0,0,0,1,0
Spring,144,MALE,16,3.437,137,-0.12,Mon,Intermediate,2018,0,13,0,0,1,0,1,0
Spring,92,MALE,19,3.375,181,0.122,Mon,Introductory,2017,0,15,0,0,0,0,1,0
Spring,91,MALE,9,4,134,0.825,Mon,Introductory,2020,0,30,1,0,0,0,1,0
Spring,38,MALE,12,2.666,163,-0.094,Mon,Introductory,2017,0,53,1,1,0,0,1,0
Spring,65,MALE,19,3.631,144,0.223,Mon,Graduate,2020,0,46,1,1,0,0,1,0
Spring,38,FEMALE,18,3.166,160,-0.079,Mon,Intermediate,2018,0,5,0,0,0,0,1,0
Spring,102,FEMALE,12,1,79,-1.535,Mon,Introductory,2018,0,9,1,1,0,0,1,0
Spring,37,MALE,12,3,131,-0.534,Mon,Intermediate,2019,0,3,1,0,0,0,1,0
Spring,28,FEMALE,17,2.529,133,-0.35,Mon,Intermediate,2018,0,42,0,0,0,0,1,0
Spring,169,FEMALE,12,2.75,147,0.223,Mon,Intermediate,2020,0,6,1,0,1,0,1,0
Spring,50,FEMALE,15,4,124,0.074,Mon,Introductory,2020,0,8,1,1,0,0,1,0
Spring,26,FEMALE,16,4,122,0.2,Mon,Intermediate,2021,0,8,1,0,0,0,1,0
Spring,26,FEMALE,19,3.473,128,-0.051,Mon,Intermediate,2020,0,6,1,0,0,0,1,0
Spring,26,FEMALE,18,4,136,0,Mon,Intermediate,2020,1,8,1,0,0,0,1,0
Spring,77,MALE,12,2,132,-0.457,Mon,Intermediate,2017,0,5,0,0,1,0,1,0
Spring,51,MALE,12,1.25,127,-0.831,Mon,Intermediate,2017,0,6,0,0,0,0,1,0
Spring,93,FEMALE,17,3.294,134,0.08,Mon,Intermediate,2018,0,22,0,0,1,0,1,0
Spring,293,MALE,15,2.4,134,-0.288,Mon,Advanced,2017,0,13,0,0,0,0,1,0
Spring,109,MALE,13,3.076,86,0.041,Mon,Advanced,2017,0,13,0,0,0,0,1,0
Spring,111,MALE,13,1.769,133,-0.542,Mon,Intermediate,2018,0,45,0,0,1,0,1,0
Spring,95,MALE,15,2.8,132,0.142,Mon,Advanced,2017,0,31,0,0,0,0,1,0
Spring,90,MALE,13,3.615,138,-0.201,Mon,Introductory,2020,0,26,1,1,0,0,1,0
Spring,95,MALE,17,3,148,0.188,Mon,Introductory,2018,0,47,0,1,0,0,1,0
Spring,101,MALE,14,2.545,135,-0.208,Mon,Introductory,2018,0,30,0,1,0,0,1,0
