Semester,Duration_In_Min,Gender,Term_Credit_Hours,Term_GPA,Total_Credit_Hours_Earned,Change_in_GPA,Occupancy,Day_of_Week,Course_Level,Expected_Graduation_Yr,Underclassman,Major_Indicated,MATH,STAT,Exams_Approaching,Afternoon,Evening
Spring,84,MALE,17,3.076,128,-0.147,3,Wed,Intermediate,2020,0,1,0,0,1,0,0
Spring,55,MALE,7,2.428,85,0.41,4,Wed,Introductory,2020,0,1,0,0,1,0,0
Spring,85,FEMALE,13,2.846,105,-0.404,4,Wed,Introductory,2021,0,1,0,0,1,0,0
Spring,78,FEMALE,14,3.642,126,-0.358,4,Wed,Introductory,2021,0,1,0,0,1,0,0
Spring,74,FEMALE,15,2.25,136,-0.805,3,Wed,Intermediate,2018,0,0,0,0,1,0,0
Spring,12,FEMALE,16,2.666,143,-0.687,4,Wed,Introductory,2020,0,1,1,0,1,0,0
Spring,70,MALE,13,3.615,138,-0.201,4,Wed,Introductory,2020,0,1,0,0,1,0,0
Spring,123,MALE,13,1.769,133,-0.542,3,Wed,Intermediate,2018,0,0,0,1,1,1,0
Spring,121,FEMALE,16,3.25,123,-0.301,4,Wed,Intermediate,2020,0,1,0,0,1,1,0
Spring,88,MALE,16,2.312,141,-0.49,5,Wed,Intermediate,2018,0,0,0,0,1,1,0
Spring,104,MALE,15,2.666,133,-0.257,6,Wed,Introductory,2020,0,1,1,0,1,1,0
Spring,78,MALE,17,3.529,124,-0.034,6,Wed,Introductory,2020,0,1,1,0,1,1,0
Spring,114,FEMALE,11,2.545,133,-0.31,6,Wed,Introductory,2019,0,1,1,0,1,1,0
Spring,112,MALE,15,2.6,131,0.316,7,Wed,Intermediate,2018,0,0,0,0,1,1,0
Spring,109,FEMALE,17,4,144,0.446,7,Wed,Introductory,2021,0,1,1,0,1,1,0
Spring,73,MALE,14,2.272,141,-0.357,7,Wed,Intermediate,2019,0,1,0,1,1,1,0
Spring,245,FEMALE,15,2.6,141,-0.574,8,Wed,Intermediate,2021,0,1,0,0,1,1,0
Spring,113,FEMALE,15,2.933,132,-0.418,9,Wed,Intermediate,2020,0,1,0,0,1,1,0
Spring,224,MALE,17,3.076,128,-0.147,9,Wed,Intermediate,2020,0,1,0,0,1,1,0
Spring,34,FEMALE,16,2.875,122,-0.077,8,Wed,Introductory,2017,0,0,1,0,1,1,0
Spring,63,FEMALE,12,3.25,159.7,0.065,9,Wed,Advanced,2017,0,0,0,0,1,1,0
Spring,79,MALE,15,3,90,0.2,10,Wed,Intermediate,2017,0,1,0,0,1,1,0
Spring,82,FEMALE,6,2,125,-0.783,11,Wed,Intermediate,2017,0,0,0,0,1,1,0
Spring,48,FEMALE,16,4,142,0.312,12,Wed,Introductory,2019,0,1,1,0,1,1,0
Spring,74,FEMALE,18,3.315,210.39,0.079,13,Wed,Advanced,2018,0,0,0,0,1,1,0
Spring,12,MALE,14,1.928,122,-1.092,12,Wed,Introductory,2019,0,1,0,0,1,1,0
Spring,69,MALE,14,2.545,135,-0.208,13,Wed,Introductory,2018,0,0,1,0,1,1,0
Spring,55,MALE,14,2.785,108,0.108,13,Wed,Introductory,2021,0,1,0,0,1,1,0
Spring,88,FEMALE,17,4,133,0.15,14,Wed,Introductory,2020,0,1,1,0,1,1,0
Spring,27,FEMALE,16,3.312,42,-0.058,14,Wed,Intermediate,2017,1,0,0,0,1,1,0
Spring,133,FEMALE,17,3,130,-0.336,15,Wed,Intermediate,2018,0,0,0,0,1,1,0
Spring,84,FEMALE,14,3.142,126,-0.58,15,Wed,Advanced,2018,0,0,0,0,1,1,0
Spring,24,FEMALE,16,3.375,71,0.155,15,Wed,Introductory,2018,1,0,0,0,1,1,0
Spring,30,FEMALE,13,2.5,136,-0.18,14,Wed,Introductory,2019,0,1,1,0,1,1,0
Spring,68,FEMALE,16,4,207,0.136,15,Wed,Advanced,2021,0,1,0,0,1,1,0
Spring,60,MALE,13,1.769,133,-0.542,11,Wed,Intermediate,2018,0,0,0,1,1,1,0
Spring,53,FEMALE,13,3.75,142,1.35,12,Wed,Introductory,2018,0,0,1,0,1,1,0
Spring,11,FEMALE,15,3.133,146,-0.314,13,Wed,Introductory,2018,0,0,0,0,1,1,0
Spring,100,FEMALE,14,2.785,150,-0.433,14,Wed,Introductory,2018,0,0,1,0,1,1,0
Spring,47,MALE,15,3.666,123,0.096,14,Wed,Intermediate,2020,0,1,0,0,1,1,0
Spring,54,FEMALE,14,3,131,-0.203,15,Wed,Advanced,2018,0,0,0,0,1,1,0
Spring,31,FEMALE,14,2.272,99,0.109,12,Wed,Introductory,2019,0,1,1,0,1,1,0
Spring,47,FEMALE,18,3.2,132,-0.493,13,Wed,Introductory,2020,0,1,1,0,1,1,0
Spring,48,FEMALE,24,3.4,153,-0.031,14,Wed,Intermediate,2020,0,1,0,0,1,1,0
Spring,94,FEMALE,16,2.615,125,-0.393,15,Wed,Intermediate,2020,0,1,0,0,1,0,1
Spring,127,MALE,22,3.75,126,0.35,16,Wed,Intermediate,2021,0,1,1,0,1,0,1
Spring,33,FEMALE,15,3.266,126,-0.461,17,Wed,Advanced,2018,0,0,0,0,1,0,1
Spring,31,FEMALE,15,3.6,125,0.178,17,Wed,Introductory,2018,0,0,0,0,1,0,1
Spring,75,MALE,16,1.75,125,-0.394,10,Wed,Advanced,2018,0,0,0,0,1,0,1
Spring,137,FEMALE,16,2.687,127,-0.217,9,Wed,Introductory,2021,0,1,0,0,1,0,1
Spring,56,MALE,14,1.928,122,-1.092,9,Wed,Introductory,2019,0,1,0,0,1,0,1
Spring,30,MALE,15,3.111,122,-0.037,7,Wed,Introductory,2019,0,1,1,0,1,0,1
Spring,125,MALE,16,3.25,137,0.729,3,Wed,Introductory,2020,0,1,1,0,1,0,1
Spring,55,FEMALE,6,2,125,-0.783,3,Wed,Advanced,2017,0,0,0,0,1,0,1
Spring,146,MALE,18,3.333,114,0.046,4,Wed,Intermediate,2017,0,0,0,1,1,0,1
Spring,53,FEMALE,15,2.75,122,-0.093,5,Wed,Introductory,2018,0,0,1,0,1,0,1
Spring,96,MALE,18,2.285,134,-0.371,6,Wed,Introductory,2018,0,0,1,0,1,0,1
Spring,101,MALE,10,2,110,-0.508,6,Wed,Intermediate,2018,0,1,1,0,1,0,1
Spring,31,MALE,17,1.285,20,-1.143,7,Wed,Introductory,2017,1,0,1,0,1,0,1
Spring,75,MALE,9,4,134,0.825,7,Wed,Introductory,2020,0,1,1,0,1,0,1
Spring,48,FEMALE,17,4,133,0.15,8,Wed,Introductory,2020,0,1,1,0,1,0,1
Spring,59,MALE,14,3.727,140,0.832,9,Wed,Advanced,2018,0,0,0,0,1,0,1
Spring,58,MALE,15,2.8,123,-0.208,1,Thu,Introductory,2020,0,1,1,0,1,0,0
Spring,64,MALE,13,3.076,86,0.041,1,Thu,Advanced,2017,0,0,0,0,1,0,0
Spring,130,MALE,15,2.6,131,0.316,2,Thu,Intermediate,2018,0,0,0,0,1,0,0
Spring,55,FEMALE,16,2.562,54,-0.115,3,Thu,Introductory,2017,1,0,0,0,1,0,0
Spring,44,FEMALE,19,3.625,80,0.348,4,Thu,Intermediate,2018,1,1,0,0,1,0,0
Spring,105,FEMALE,16,3.333,135,0.379,5,Thu,Introductory,2018,0,0,1,0,1,0,0
Spring,59,FEMALE,14,2.928,146,0.036,6,Thu,Intermediate,2020,0,1,0,1,1,0,0
Spring,37,FEMALE,16,2.916,79,-0.008,7,Thu,Introductory,2018,0,0,0,0,1,0,0
Spring,96,FEMALE,17,2.411,9,-1.255,4,Thu,Introductory,2019,0,1,1,0,1,0,0
Spring,87,MALE,10,2.333,139,-0.591,4,Thu,Advanced,2018,0,0,0,0,1,0,0
Spring,62,MALE,12,2.75,141,0.149,5,Thu,Introductory,2018,0,0,1,0,1,0,0
Spring,45,FEMALE,18,3,122,-0.156,6,Thu,Intermediate,2018,0,0,0,0,1,0,0
Spring,54,FEMALE,13,3.076,132.5,-0.304,7,Thu,Intermediate,2018,0,0,0,1,1,0,0
Spring,103,MALE,18,4,143,0.278,8,Thu,Introductory,2018,0,0,1,0,1,0,0
Spring,102,FEMALE,13,3.538,122,0.294,9,Thu,Intermediate,2017,0,0,0,0,1,0,0
Spring,13,MALE,12,2.666,163,-0.094,8,Thu,Introductory,2017,0,1,1,0,1,0,0
Spring,60,MALE,12,4,27,0,8,Thu,Introductory,2017,1,0,1,0,1,0,0
Spring,34,MALE,17,3,148,0.188,4,Thu,Introductory,2018,0,0,1,0,1,1,0
Spring,27,FEMALE,13,3.538,131,-0.128,5,Thu,Intermediate,2021,0,1,0,1,1,1,0
Spring,8,FEMALE,13,2.923,40,-0.266,6,Thu,Introductory,2017,1,0,1,0,1,1,0
Spring,74,MALE,15,2.666,133,-0.257,6,Thu,Introductory,2020,0,1,1,0,1,1,0
Spring,67,FEMALE,22,1.857,125,-0.749,5,Thu,Introductory,2021,0,1,0,0,1,1,0
Spring,69,FEMALE,13,2.923,40,-0.266,6,Thu,Introductory,2017,1,0,1,0,1,1,0
Spring,66,FEMALE,19,2.842,147,-0.22,7,Thu,Introductory,2017,0,0,1,0,1,1,0
Spring,18,MALE,14,2.214,169.02,-0.695,7,Thu,Introductory,2018,0,0,1,0,1,1,0
Spring,56,MALE,14,2.545,135,-0.208,5,Thu,Introductory,2018,0,0,1,0,1,1,0
Spring,62,MALE,17,3.823,124,0.502,6,Thu,Introductory,2020,0,1,0,0,1,1,0
Spring,69,FEMALE,13,4,35,0,3,Thu,Introductory,2017,1,0,1,0,1,1,0
Spring,143,MALE,18,3.5,132,3.5,4,Thu,Introductory,2020,0,1,0,0,1,1,0
Spring,56,FEMALE,17,3.294,150,-0.706,4,Thu,Introductory,2021,0,1,0,0,1,1,0
Spring,56,FEMALE,16,3.687,133,-0.073,5,Thu,Introductory,2020,0,1,0,0,1,1,0
Spring,128,MALE,15,3,120,-0.38,6,Thu,Introductory,2020,0,1,1,0,1,1,0
Spring,20,FEMALE,18,4,160,0.099,7,Thu,Introductory,2020,0,1,0,0,1,1,0
Spring,166,FEMALE,18,2.888,151,-0.338,8,Thu,Introductory,2020,0,1,1,0,1,1,0
Spring,50,FEMALE,15,3.8,62,0.533,9,Thu,Intermediate,2018,1,0,0,0,1,1,0
Spring,60,FEMALE,16,2.937,155,-0.012,10,Thu,Introductory,2020,0,1,0,0,1,1,0
Spring,10,MALE,19,3.642,130,0.447,10,Thu,Intermediate,2020,0,1,1,0,1,1,0
Spring,181,MALE,12,3,130,0.598,6,Thu,Intermediate,2020,0,1,0,1,1,1,0
Spring,40,MALE,15,2.6,125,0.076,7,Thu,Intermediate,2019,0,1,0,1,1,1,0
Spring,50,FEMALE,17,3.705,159,-0.157,7,Thu,Introductory,2019,0,1,0,0,1,1,0
Spring,62,FEMALE,13,3.75,142,1.35,8,Thu,Introductory,2018,0,0,1,0,1,1,0
Spring,217,MALE,15,3.8,126,0.14,8,Thu,Introductory,2020,0,1,1,0,1,1,0
Spring,96,MALE,12,2.333,28,0.278,9,Thu,Graduate,2018,1,0,1,0,1,1,0
Spring,49,MALE,15,2.25,129,-0.789,10,Thu,Intermediate,2020,0,1,0,0,1,1,0
Spring,23,MALE,14,2.785,108,0.108,11,Thu,Advanced,2021,0,1,0,0,1,1,0
Spring,69,FEMALE,16,3.25,130,-0.343,11,Thu,Intermediate,2019,0,1,0,1,1,1,0
Spring,65,FEMALE,20,3.058,126,0.011,12,Thu,Intermediate,2018,0,0,0,1,1,1,0
Spring,28,FEMALE,19,3.388,142,-0.1,12,Thu,Advanced,2019,0,1,0,0,1,1,0
Spring,27,FEMALE,15,3.733,122,0.542,12,Thu,Advanced,2018,0,0,0,0,1,1,0
Spring,28,FEMALE,16,1.733,129,-0.892,13,Thu,Advanced,2019,0,1,0,0,1,1,0
Spring,227,MALE,18,3.2,122,-0.145,14,Thu,Introductory,2020,0,1,1,0,1,1,0
Spring,37,MALE,15,3.111,122,-0.037,14,Thu,Introductory,2019,0,1,1,0,1,1,0
Spring,82,FEMALE,14,3.785,155,-0.032,13,Thu,Intermediate,2020,0,1,0,0,1,0,1
Spring,37,FEMALE,18,3.6,134,-0.271,14,Thu,Introductory,2020,0,1,1,0,1,0,1
Spring,37,FEMALE,14,3.545,144,-0.016,15,Thu,Introductory,2020,0,1,1,0,1,0,1
Spring,86,MALE,13,3.076,125,-0.311,16,Thu,Intermediate,2018,0,0,0,1,1,0,1
Spring,92,FEMALE,15,4,122,0.529,17,Thu,Intermediate,2018,0,0,0,0,1,0,1
Spring,102,MALE,16,3.076,63,0.112,18,Thu,Intermediate,2017,0,0,0,1,1,0,1
Spring,69,MALE,22,3.75,126,0.35,15,Thu,Intermediate,2021,0,1,1,0,1,0,1
Spring,272,MALE,10,2,110,-0.508,16,Thu,Intermediate,2018,0,1,1,0,1,0,1
Spring,86,FEMALE,15,2,82,-0.328,16,Thu,Intermediate,2017,0,0,0,1,1,0,1
Spring,34,FEMALE,15,2.583,133,-0.389,12,Thu,Introductory,2019,0,1,1,0,1,0,1
Spring,47,FEMALE,17,4,135,0.035,12,Thu,Advanced,2018,0,0,0,0,1,0,1
Spring,83,MALE,12,4,122,0,13,Thu,Introductory,2020,0,1,1,0,1,0,1
Spring,98,FEMALE,16,3.25,128,0.259,11,Thu,Introductory,2020,0,1,1,0,1,0,1
Spring,186,MALE,16,3.25,137,0.729,11,Thu,Introductory,2020,0,1,1,0,1,0,1
Spring,118,FEMALE,11,2.545,133,-0.31,10,Thu,Introductory,2019,0,1,1,0,1,0,1
Spring,70,FEMALE,17,2.857,27,0.149,11,Thu,Introductory,2017,1,0,1,0,1,0,1
Spring,77,FEMALE,16,3.25,130,-0.343,11,Thu,Intermediate,2019,0,1,0,1,1,0,1
Spring,29,MALE,15,2.866,149,0.385,10,Thu,Introductory,2018,0,0,1,0,1,0,1
Spring,83,FEMALE,25,4,162,0.121,5,Thu,Intermediate,2019,0,1,1,0,1,0,1
Spring,82,FEMALE,25,3.8,155,-0.026,6,Thu,Intermediate,2018,0,0,1,0,1,0,1
Spring,69,MALE,13,1,93,-1.404,7,Thu,Intermediate,2018,0,1,0,1,1,0,1
Spring,78,MALE,16,3.625,122,0.39,7,Thu,Intermediate,2020,0,1,0,1,1,0,1
Spring,71,FEMALE,16,4,122,0,7,Thu,Intermediate,2021,0,1,0,1,1,0,1
Spring,62,FEMALE,13,3.23,35,0.162,1,Fri,Introductory,2017,1,0,1,0,1,0,0
Spring,107,MALE,18,2.285,134,-0.371,1,Fri,Introductory,2018,0,0,1,0,1,0,0
Spring,110,MALE,13,3.076,126,-0.117,2,Fri,Intermediate,2020,0,1,0,0,1,0,0
Spring,45,FEMALE,17,4,144,0.446,3,Fri,Introductory,2021,0,1,1,0,1,0,0
Spring,34,FEMALE,15,4,124,0.074,4,Fri,Introductory,2020,0,1,1,0,1,0,0
Spring,27,MALE,13,2.846,15,0.196,5,Fri,Advanced,2018,0,0,0,0,1,0,0
Spring,104,MALE,22,3.75,126,0.35,6,Fri,Intermediate,2021,0,1,1,0,1,0,0
Spring,54,MALE,15,3.666,123,0.096,7,Fri,Introductory,2020,0,1,0,0,1,0,0
Spring,250,FEMALE,15,4,148,0.514,4,Fri,Introductory,2017,0,0,1,0,1,0,0
Spring,64,MALE,12,3,130,0.598,4,Fri,Intermediate,2020,0,1,0,1,1,0,0
Spring,58,FEMALE,14,2.571,95,0.622,4,Fri,Introductory,2020,0,1,1,0,1,1,0
Spring,41,MALE,17,3.058,153.99,0.221,5,Fri,Introductory,2019,0,1,1,0,1,1,0
Spring,60,FEMALE,12,4,216,0,3,Fri,Advanced,2020,0,1,0,0,1,1,0
Spring,39,FEMALE,17,3.294,134,0.08,2,Fri,Intermediate,2018,0,0,0,1,1,1,0
Spring,32,FEMALE,14,1.272,149,-0.98,3,Fri,Advanced,2018,0,0,0,0,1,1,0
Spring,65,MALE,12,2.333,28,0.278,4,Fri,Graduate,2018,1,0,1,0,1,1,0
Spring,62,FEMALE,14,2.933,143,0.23,3,Fri,Introductory,2020,0,1,1,0,1,1,0
Spring,29,MALE,13,3.769,128,0.181,4,Fri,Intermediate,2020,0,1,0,1,1,1,0
Spring,18,MALE,17,3.823,124,0.502,1,Sun,Introductory,2020,0,1,1,0,1,0,1
Spring,24,MALE,18,2.666,159,-0.209,2,Sun,Introductory,2018,0,0,0,0,1,0,1
Spring,138,FEMALE,14,3,157,-0.082,1,Sun,Introductory,2018,0,0,1,0,1,0,1
Spring,42,FEMALE,17,3.714,122,0.154,2,Sun,Introductory,2020,0,1,1,0,1,0,1
Spring,75,FEMALE,14,3.714,48,-0.286,1,Mon,Introductory,2020,1,1,0,0,1,0,0
Spring,62,FEMALE,14,3.285,86,0.482,2,Mon,Introductory,2018,1,1,1,0,1,0,0
Spring,22,FEMALE,16,4,122,0,3,Mon,Introductory,2021,0,1,1,0,1,0,0
Spring,46,MALE,18,2.75,81,0.871,3,Mon,Introductory,2020,0,1,1,0,1,0,0
Spring,23,FEMALE,18,4,124,0,3,Mon,Intermediate,2018,0,0,0,0,1,0,0
Spring,56,FEMALE,13,2.846,105,-0.404,4,Mon,Introductory,2021,0,1,0,0,1,0,0
Spring,55,FEMALE,16,2.687,162,-0.738,3,Mon,Introductory,2018,0,0,1,0,1,0,0
Spring,6,FEMALE,18,3.8,124,0.088,3,Mon,Intermediate,2018,0,0,0,0,1,0,0
Spring,107,MALE,12,4,27,0,4,Mon,Introductory,2017,1,0,1,0,1,0,0
Spring,117,FEMALE,16,4,142,0.312,3,Mon,Introductory,2019,0,1,1,0,1,1,0
Spring,16,FEMALE,16,2.875,28,0.087,4,Mon,Intermediate,2018,0,0,0,0,1,1,0
Spring,54,MALE,15,3.8,126,0.14,5,Mon,Introductory,2020,0,1,1,0,1,1,0
Spring,92,FEMALE,16,3.25,140,0.268,6,Mon,Introductory,2020,0,1,1,0,1,1,0
Spring,8,FEMALE,17,4,124,0.524,6,Mon,Introductory,2018,0,0,1,0,1,1,0
Spring,104,FEMALE,16,4,122,0,7,Mon,Introductory,2021,0,1,1,0,1,1,0
Spring,86,MALE,13,2.076,133,-0.963,6,Mon,Advanced,2020,0,1,0,0,1,1,0
Spring,32,FEMALE,15,3.6,47,0.067,7,Mon,Intermediate,2017,1,0,0,0,1,1,0
Spring,29,FEMALE,16,3.375,122,-0.178,8,Mon,Intermediate,2019,0,1,0,0,1,1,0
Spring,29,FEMALE,17,3.588,122,-0.049,9,Mon,Intermediate,2018,0,0,0,0,1,1,0
Spring,25,FEMALE,16,2.625,150,-0.98,9,Mon,Intermediate,2020,0,1,0,0,1,1,0
Spring,29,FEMALE,25,3.6,158,-0.124,10,Mon,Intermediate,2018,0,0,1,0,1,1,0
Spring,30,FEMALE,22,4,162,0.114,11,Mon,Intermediate,2018,0,0,1,0,1,1,0
Spring,67,MALE,14,2.545,135,-0.208,12,Mon,Introductory,2018,0,0,1,0,1,1,0
Spring,63,MALE,16,3.8,139,0.207,13,Mon,Introductory,2020,0,1,1,0,1,1,0
Spring,67,MALE,17,3,148,0.188,14,Mon,Introductory,2018,0,0,1,0,1,1,0
Spring,66,MALE,17,3.529,124,-0.034,15,Mon,Introductory,2020,0,1,1,0,1,1,0
Spring,184,FEMALE,14,2.272,99,0.109,16,Mon,Introductory,2019,0,1,1,0,1,1,0
Spring,57,MALE,14,2.214,169.02,-0.695,17,Mon,Introductory,2018,0,0,1,0,1,1,0
Spring,93,MALE,19,3.375,181,0.122,18,Mon,Introductory,2017,0,0,0,0,1,1,0
Spring,90,MALE,9,4,134,0.825,19,Mon,Introductory,2020,0,1,0,0,1,1,0
Spring,80,FEMALE,16,3.187,124,-0.575,20,Mon,Introductory,2019,0,1,1,0,1,1,0
Spring,37,FEMALE,19,3.473,128,-0.051,15,Mon,Intermediate,2020,0,1,0,0,1,1,0
Spring,36,FEMALE,16,4,122,0.2,16,Mon,Intermediate,2021,0,1,0,0,1,1,0
Spring,36,FEMALE,18,4,136,0,17,Mon,Intermediate,2020,1,1,0,0,1,1,0
Spring,59,MALE,18,2.75,81,0.871,16,Mon,Introductory,2020,0,1,1,0,1,1,0
Spring,32,FEMALE,13,2.923,40,-0.266,16,Mon,Introductory,2017,1,0,1,0,1,1,0
Spring,110,FEMALE,14,3,157,-0.082,7,Mon,Introductory,2018,0,0,1,0,1,1,0
Spring,51,MALE,12,2.5,128,-0.448,8,Mon,Introductory,2018,0,0,1,0,1,1,0
Spring,84,MALE,22,3.4,138,0.106,9,Mon,Introductory,2019,0,1,1,0,1,1,0
Spring,162,FEMALE,13,2.923,40,-0.266,9,Mon,Introductory,2017,1,0,1,0,1,1,0
Spring,34,FEMALE,14,1.5,166,-1.874,10,Mon,Introductory,2020,0,1,1,0,1,1,0
Spring,87,MALE,15,2.8,132,0.142,8,Mon,Advanced,2017,0,0,0,0,1,1,0
Spring,156,FEMALE,15,3.8,123,-0.066,8,Mon,Introductory,2018,0,0,1,0,1,1,0
Spring,44,MALE,15,4,125,0.167,9,Mon,Introductory,2018,0,0,1,0,1,1,0
Spring,44,MALE,12,3.75,148,0.365,10,Mon,Introductory,2018,0,1,1,0,1,1,0
Spring,23,MALE,14,1.928,122,-1.092,10,Mon,Advanced,2019,0,1,0,0,1,1,0
Spring,53,FEMALE,12,2.5,123,-0.716,10,Mon,Intermediate,2018,0,0,0,0,1,1,0
Spring,54,FEMALE,16,4,142,0.312,11,Mon,Introductory,2019,0,1,1,0,1,1,0
Spring,124,FEMALE,18,3.133,125,-0.867,12,Mon,Introductory,2021,0,1,1,0,1,1,0
Spring,43,FEMALE,16,3.687,133,-0.073,10,Mon,Introductory,2020,0,1,1,0,1,1,0
Spring,61,FEMALE,17,2.214,142,-1.169,10,Mon,Introductory,2020,0,1,0,0,1,1,0
Spring,9,MALE,17,3.823,124,0.502,11,Mon,Intermediate,2020,0,1,0,0,1,1,0
Spring,97,MALE,19,2.875,122,0.069,11,Mon,Intermediate,2019,0,1,0,0,1,1,0
Spring,27,FEMALE,19,3.437,62,0.097,12,Mon,Intermediate,2018,1,1,0,0,1,1,0
Spring,113,MALE,15,3.6,122,-0.08,12,Mon,Intermediate,2019,0,1,0,0,1,1,0
Spring,31,FEMALE,16,3.25,66,-0.25,13,Mon,Intermediate,2017,1,0,0,0,1,1,0
Spring,32,FEMALE,15,3.75,140,0.21,14,Mon,Intermediate,2019,0,1,0,0,1,1,0
Spring,205,FEMALE,15,3.4,138,0.63,13,Mon,Intermediate,2019,0,1,0,0,1,1,0
Spring,26,MALE,15,2.25,129,-0.789,12,Mon,Intermediate,2020,0,1,0,0,1,1,0
Spring,94,FEMALE,12,2.222,125,-0.431,13,Mon,Introductory,2020,0,1,1,0,1,1,0
Spring,69,FEMALE,13,1.846,141,-0.81,4,Mon,Introductory,2018,0,0,0,0,1,0,1
Spring,87,FEMALE,15,3.666,133,-0.046,5,Mon,Introductory,2018,0,0,1,0,1,0,1
Spring,72,FEMALE,17,3.235,150,-0.172,6,Mon,Intermediate,2018,0,0,0,0,1,0,1
Spring,116,FEMALE,15,3.8,62,0.533,7,Mon,Intermediate,2018,1,0,0,0,1,0,1
Spring,38,MALE,13,3.769,128,0.181,8,Mon,Intermediate,2020,0,1,0,0,1,0,1
Spring,14,FEMALE,22,3.578,143,0.167,9,Mon,Introductory,2020,0,1,0,0,1,0,1
Spring,32,FEMALE,17,4,133,0.15,8,Mon,Introductory,2020,0,1,1,0,1,0,1
Spring,135,FEMALE,14,2.214,129,-0.152,6,Mon,Introductory,2019,0,1,1,0,1,0,1
Spring,136,FEMALE,16,3.375,143,-0.197,7,Mon,Intermediate,2021,0,1,0,0,1,0,1
Spring,109,FEMALE,25,3.8,142,0.088,7,Mon,Intermediate,2018,0,0,1,0,1,0,1
Spring,109,FEMALE,25,3.8,45,-0.128,8,Mon,Intermediate,2021,0,1,1,0,1,0,1
Spring,106,MALE,12,2.857,147,-0.723,7,Mon,Introductory,2018,0,0,0,0,1,0,1
Spring,97,MALE,22,3.75,126,0.35,8,Mon,Intermediate,2021,0,1,1,0,1,0,1
Spring,57,FEMALE,17,4,144,0.446,9,Mon,Introductory,2021,0,1,1,0,1,0,1
Spring,62,FEMALE,19,2.875,128,-0.472,8,Mon,Introductory,2020,0,1,1,0,1,0,1
Spring,31,MALE,13,2,156,-1.048,9,Mon,Introductory,2021,0,1,1,0,1,0,1
Spring,51,MALE,17,2.272,122,-0.681,10,Mon,Introductory,2020,0,1,1,0,1,0,1
Spring,16,FEMALE,15,4,124,0.074,10,Mon,Introductory,2020,0,1,1,0,1,0,1
Spring,35,FEMALE,15,2.416,133,-0.441,11,Mon,Introductory,2018,0,0,1,0,1,0,1
Spring,51,MALE,15,2.8,123,-0.208,1,Tue,Introductory,2020,0,1,1,0,1,0,0
Spring,147,FEMALE,16,3.187,124,-0.575,1,Tue,Introductory,2019,0,1,1,0,1,0,0
Spring,19,FEMALE,15,2.416,133,-0.441,2,Tue,Introductory,2018,0,0,1,0,1,0,0
Spring,116,FEMALE,16,2.875,122,-0.077,3,Tue,Introductory,2017,0,0,1,0,1,0,0
Spring,49,FEMALE,18,2.666,138,-0.518,4,Tue,Intermediate,2018,0,0,0,1,1,0,0
Spring,51,MALE,12,4,122,0,4,Tue,Introductory,2020,0,1,1,0,1,0,0
Spring,52,MALE,17,3.058,153.99,0.221,5,Tue,Introductory,2019,0,1,1,0,1,0,0
Spring,28,MALE,13,2.076,133,-0.963,6,Tue,Introductory,2020,0,1,0,0,1,0,0
Spring,117,MALE,22,3.75,126,0.35,7,Tue,Intermediate,2021,0,1,1,0,1,0,0
Spring,150,FEMALE,25,3.8,142,0.088,8,Tue,Intermediate,2018,0,0,1,0,1,0,0
Spring,57,FEMALE,17,4,142,0.189,8,Tue,Introductory,2018,0,1,1,0,1,0,0
Spring,670,FEMALE,15,1.533,76,-0.697,8,Tue,Introductory,2018,0,1,0,0,1,0,0
Spring,109,FEMALE,15,2.4,99,0.181,9,Tue,Introductory,2019,0,1,0,0,1,0,0
Spring,46,FEMALE,18,3.666,134,-0.245,10,Tue,Introductory,2018,0,0,0,0,1,0,0
Spring,173,FEMALE,6,2,125,-0.783,11,Tue,Advanced,2017,0,0,0,0,1,0,0
Spring,78,FEMALE,17,3.764,123,-0.136,10,Tue,Introductory,2018,0,0,0,0,1,0,0
Spring,55,FEMALE,13,4,35,0,11,Tue,Introductory,2017,1,0,1,0,1,0,0
Spring,30,MALE,15,2.857,128,-0.285,12,Tue,Introductory,2018,0,1,0,0,1,0,0
Spring,112,FEMALE,25,3.8,45,-0.128,13,Tue,Intermediate,2021,0,1,1,0,1,0,0
Spring,112,FEMALE,22,4,169,0,14,Tue,Intermediate,2018,0,0,1,0,1,0,0
Spring,115,FEMALE,17,2.411,9,-1.255,15,Tue,Introductory,2019,0,1,0,0,1,0,0
Spring,77,MALE,12,2.75,141,0.149,16,Tue,Introductory,2018,0,0,1,0,1,0,0
Spring,67,MALE,17,3.529,124,-0.034,17,Tue,Introductory,2020,0,1,1,0,1,0,0
Spring,67,FEMALE,17,3.714,122,0.154,18,Tue,Introductory,2020,0,1,1,0,1,0,0
Spring,67,FEMALE,13,3.307,122,-0.185,19,Tue,Advanced,2018,0,0,0,0,1,0,0
Spring,25,MALE,16,4,125,0.313,19,Tue,Intermediate,2018,0,0,0,1,1,0,0
Spring,45,FEMALE,18,3.166,160,-0.079,15,Tue,Intermediate,2018,0,0,0,0,1,0,0
Spring,155,MALE,15,3.8,126,0.14,16,Tue,Introductory,2020,0,1,1,0,1,0,0
Spring,89,FEMALE,16,3.625,133,0.252,16,Tue,Intermediate,2020,0,1,0,0,1,0,0
Spring,30,MALE,12,2.857,147,-0.723,15,Tue,Introductory,2018,0,0,0,0,1,1,0
